check_key,area,region,attributed_boss,nearest_grace_flag,nearest_grace_name,grace_dist_u,within_cap,tier,field_dist_u
"603447,0:1034477300::",liurnia,Lake of Rot,Glintstone Dragon Smarag,62344701,Sorcerer's Isle,74,1,2field,461
"603447,0:1034477310::",liurnia,Lake of Rot,Glintstone Dragon Smarag,62344701,Sorcerer's Isle,83,1,2field,530
"603447,0:1034477500::",liurnia,Lake of Rot,Glintstone Dragon Smarag,62344701,Sorcerer's Isle,155,1,2field,388
"603448,0:1034487000::",liurnia,Ainsel River Main,Night's Cavalry,62344900,Road to the Manor,52,1,2field,537
"603448,0:1034487010::",liurnia,Ainsel River Main,Night's Cavalry,62344900,Road to the Manor,88,1,2field,486
"603448,0:1034487100::",liurnia,Ainsel River Main,Night's Cavalry,62344800,Northern Liurnia Lake Shore,105,1,2field,499
"603448,0:1034487300::",liurnia,Ainsel River Main,Night's Cavalry,62344701,Sorcerer's Isle,89,1,2field,489
"603448,0:1034487310::",liurnia,Ainsel River Main,Night's Cavalry,62344701,Sorcerer's Isle,137,1,2field,495
"603450,0:1034507010::",liurnia_postmanor,Ruin-Strewn Precipice,Onyx Lord,62345000,Ranni's Rise,176,0,2field,674
"603450,0:1034507020::",liurnia_postmanor,Ainsel River Main,Night's Cavalry,62345000,Ranni's Rise,182,0,2field,707
"603450,0:1034507030::",liurnia_postmanor,Ainsel River Main,Night's Cavalry,62345000,Ranni's Rise,184,0,2field,707
"603450,0:1034507040::",liurnia_postmanor,Ainsel River Main,Night's Cavalry,62345000,Ranni's Rise,184,0,2field,700
"603450,0:1034507050::",liurnia_postmanor,Ruin-Strewn Precipice,Onyx Lord,62345000,Ranni's Rise,182,0,2field,672
"603450,0:1034507060::",liurnia_postmanor,Ruin-Strewn Precipice,Onyx Lord,62345000,Ranni's Rise,183,0,2field,663
"603450,0:1034507070::",liurnia_postmanor,Ainsel River Main,Night's Cavalry,62345000,Ranni's Rise,189,0,2field,694
"603450,0:1034507080::",liurnia_postmanor,Ainsel River Main,Night's Cavalry,62345000,Ranni's Rise,192,0,2field,693
"603450,0:1034507090::",liurnia_postmanor,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,146,1,2field,571
"603451,0:1034517900::",liurnia_postmanor,Ruin-Strewn Precipice,Onyx Lord,62355002,Royal Moongazing Grounds,164,0,2field,568
"603541,0:1035417000::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,169,0,2field,163
"603541,0:1035417010::",moonlight,Moonlight Altar,Glintstone Dragon Adula,62354200,Cathedral of Manus Celes,144,1,2field,130
"603541,0:1035417100::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,138,1,2field,120
"603541,0:1035417110::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,210,0,2field,216
"603541,0:1035417980::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,157,1,2field,150
"603541,0:1035417990::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,203,0,2field,211
"603542,0:1035427010::",liurnia,Moonlight Altar,Omenkiller,62354300,Folly on the Lake,58,1,2field,114
"603542,0:1035427030::",liurnia,Moonlight Altar,Glintstone Dragon Adula,62344200,Village of the Albinaurics,130,1,2field,45
"603542,0:1035427040::",liurnia,Moonlight Altar,Glintstone Dragon Adula,62344200,Village of the Albinaurics,109,1,2field,86
"603542,0:1035427100::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,31,1,2field,10
"603542,0:1035427110::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,40,1,2field,17
"603542,0:1035427120::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,67,1,2field,45
"603542,0:1035427130::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,17,1,2field,15
"603542,0:1035427140::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,12,1,2field,29
"603542,0:1035427150::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,14,1,2field,38
"603542,0:1035427160::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,29,1,2field,28
"603542,0:1035427170::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,30,1,2field,32
"603542,0:1035427180::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,8,1,2field,17
"603542,0:1035427190::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,16,1,2field,9
"603542,0:1035427200::",moonlight,Moonlight Altar,Omenkiller,62354200,Cathedral of Manus Celes,58,1,2field,50
"603543,0:1035437010::",liurnia,Moonlight Altar,Omenkiller,62354300,Folly on the Lake,150,1,2field,259
"603543,0:1035437100::",liurnia,Moonlight Altar,Omenkiller,62364301,Fallen Ruins of the Lake,102,1,2field,346
"603544,0:1035447000::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,135,1,2field,704
"603544,0:1035447010::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,137,1,2field,623
"603544,0:1035447020::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,132,1,2field,622
"603544,0:1035447030::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,117,1,2field,618
"603544,0:1035447040::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,112,1,2field,627
"603544,0:1035447050::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,122,1,2field,629
"603544,0:1035447060::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,132,1,2field,632
"603544,0:1035447070::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,137,1,2field,633
"603544,0:1035447080::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,134,1,2field,642
"603544,0:1035447090::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,124,1,2field,640
"603544,0:1035447100::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,103,1,2field,635
"603544,0:1035447110::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,174,0,2field,547
"603544,0:1035447120::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,100,1,2field,652
"603544,0:1035447990::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,120,1,2field,694
"603545,0:1035457000::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,28,1,2field,678
"603545,0:1035457030::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,59,1,2field,673
"603545,0:1035457100::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,21,1,2field,671
"603546,0:1035467020::",liurnia,Lake of Rot,Death Rite Bird,62354600,Main Academy Gate,155,1,2field,191
"603546,0:1035467100::",academy,,Rennala 2,62354700,East Gate Bridge Trestle,86,1,1legacy,
"603546,0:1035467700::",liurnia,Lake of Rot,Glintstone Dragon Smarag,62354600,Main Academy Gate,17,1,2field,267
"603547,0:1035477010::",liurnia,Lake of Rot,Dragonkin Soldier,62354700,East Gate Bridge Trestle,93,1,2field,424
"603548,0:1035487010::",liurnia,Ainsel River Main,Night's Cavalry,62344701,Sorcerer's Isle,236,0,2field,350
"603548,0:1035487020::",liurnia,Ainsel River Main,Night's Cavalry,62364901,The Ravine,213,0,2field,274
"603548,0:1035487030::",liurnia,Ainsel River Main,Night's Cavalry,62364800,East Raya Lucaria Gate,153,1,2field,182
"603548,0:1035487100::",liurnia,Ainsel River Main,Night's Cavalry,62344701,Sorcerer's Isle,150,1,2field,407
"603549,0:1035497020::",liurnia,Ainsel River Main,Night's Cavalry,62364901,The Ravine,93,1,2field,272
"603549,0:1035497990::",liurnia,Ainsel River Main,Night's Cavalry,62355003,Main Caria Manor Gate,136,1,2field,481
"603550,0:1035507000::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,83,1,2field,338
"603550,0:1035507010::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,93,1,2field,371
"603550,0:1035507020::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,26,1,2field,433
"603550,0:1035507030::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,36,1,2field,458
"603550,0:1035507050::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,23,1,2field,401
"603550,0:1035507060::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,96,1,2field,311
"603550,0:1035507070::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355002,Royal Moongazing Grounds,77,1,2field,426
"603550,0:1035507080::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62365000,Behind Caria Manor,70,1,2field,275
"603550,0:1035507090::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,64,1,2field,402
"603550,0:1035507100::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,95,1,2field,306
"603550,0:1035507110::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,20,1,2field,472
"603550,0:1035507120::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,48,1,2field,414
"603550,0:1035507130::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,62,1,2field,378
"603550,0:1035507140::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,27,1,2field,475
"603550,0:1035507150::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,109,1,2field,332
"603550,0:1035507160::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,99,1,2field,343
"603550,0:1035507170::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355002,Royal Moongazing Grounds,67,1,2field,354
"603550,0:1035507180::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,24,1,2field,448
"603550,0:1035507190::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,59,1,2field,405
"603550,0:1035507200::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,94,1,2field,319
"603550,0:1035507220::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,78,1,2field,300
"603550,0:1035507230::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355002,Royal Moongazing Grounds,61,1,2field,363
"603550,0:1035507240::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62365000,Behind Caria Manor,64,1,2field,243
"603550,0:1035507250::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,96,1,2field,327
"603550,0:1035507260::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,45,1,2field,375
"603550,0:1035507270::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,61,1,2field,401
"603550,0:1035507280::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,83,1,2field,343
"603550,0:1035507300::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,46,1,2field,315
"603550,0:1035507610::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,105,1,2field,351
"603550,0:1035507620::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,110,1,2field,353
"603550,0:1035507630::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355002,Royal Moongazing Grounds,76,1,2field,398
"603550,0:1035507650::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,85,1,2field,375
"603550,0:1035507660::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,56,1,2field,457
"603550,0:1035507670::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,31,1,2field,439
"603550,0:1035507680::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,37,1,2field,425
"603550,0:1035507690::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,66,1,2field,397
"603550,0:1035507700::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,56,1,2field,407
"603550,0:1035507710::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,48,1,2field,418
"603550,0:1035507720::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,55,1,2field,420
"603550,0:1035507730::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355001,Manor Lower Level,25,1,2field,443
"603550,0:1035507740::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,106,1,2field,334
"603550,0:1035507750::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,99,1,2field,323
"603550,0:1035507760::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,70,1,2field,354
"603550,0:1035507770::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,38,1,2field,385
"603550,0:1035507780::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,49,1,2field,415
"603550,0:1035507790::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,54,1,2field,377
"603550,0:1035507800::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,53,1,2field,390
"603550,0:1035507900::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355003,Main Caria Manor Gate,107,1,2field,343
"603550,0:1035507990::",liurnia,Ruin-Strewn Precipice,Onyx Lord,62355002,Royal Moongazing Grounds,105,1,2field,320
"603552,0:1035527010::",gelmir,Mt. Gelmir,Magma Wyrm,160004,Guest Hall,149,1,2field,167
"603552,0:1035527020::",gelmir,Mt. Gelmir,Magma Wyrm,160004,Guest Hall,155,1,2field,163
"603552,0:1035527030::",gelmir,Mt. Gelmir,Magma Wyrm,160004,Guest Hall,159,1,2field,164
"603552,0:1035527040::",gelmir,Mt. Gelmir,Magma Wyrm,160004,Guest Hall,163,0,2field,169
"603553,0:1035537000::",gelmir,Mt. Gelmir,Magma Wyrm,63355300,Seethewater Terminus,120,1,2field,200
"603553,0:1035537010::",gelmir,Mt. Gelmir,Magma Wyrm,160004,Guest Hall,158,1,2field,24
"603553,0:1035537020::",gelmir,Mt. Gelmir,Magma Wyrm,63355300,Seethewater Terminus,49,1,2field,178
"603553,0:1035537030::",gelmir,Mt. Gelmir,Magma Wyrm,160004,Guest Hall,178,0,2field,22
"603553,0:1035537040::",gelmir,Mt. Gelmir,Magma Wyrm,160004,Guest Hall,166,0,2field,31
"603553,0:1035537050::",gelmir,Mt. Gelmir,Magma Wyrm,160004,Guest Hall,141,1,2field,41
"603553,0:1035537980::",gelmir,Mt. Gelmir,Magma Wyrm,63355300,Seethewater Terminus,152,1,2field,142
"603553,0:1035537990::",gelmir,Mt. Gelmir,Magma Wyrm,63355300,Seethewater Terminus,107,1,2field,158
"603554,0:1035547000::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365402,Road of Iniquity,75,1,2field,183
"603554,0:1035547010::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365402,Road of Iniquity,150,1,2field,248
"603554,0:1035547020::",gelmir,Mt. Gelmir,Magma Wyrm,63355300,Seethewater Terminus,168,0,2field,301
"603554,0:1035547050::",gelmir,Mt. Gelmir,Magma Wyrm,63355300,Seethewater Terminus,162,0,2field,169
"603554,0:1035547060::",gelmir,Mt. Gelmir,Magma Wyrm,63355300,Seethewater Terminus,143,1,2field,157
"603554,0:1035547070::",gelmir,Mt. Gelmir,Magma Wyrm,63355300,Seethewater Terminus,150,1,2field,164
"603554,0:1035547700::",gelmir,Mt. Gelmir,Magma Wyrm,63355300,Seethewater Terminus,146,1,2field,188
"603554,0:1035547980::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365402,Road of Iniquity,165,0,2field,253
"603554,0:1035547990::",gelmir,Mt. Gelmir,Magma Wyrm,63355300,Seethewater Terminus,92,1,2field,228
"603641,0:1036417000::",liurnia,Moonlight Altar,Deathbird,310500,Lakeside Crystal Cave,101,1,2field,331
"603641,0:1036417010::",liurnia,Moonlight Altar,Deathbird,310500,Lakeside Crystal Cave,85,1,2field,331
"603641,0:1036417020::",liurnia,Moonlight Altar,"Adan, Thief of Fire",62364100,Slumbering Wolf's Shack,12,1,2field,377
"603643,0:1036437000::",liurnia,Moonlight Altar,Omenkiller,62364301,Fallen Ruins of the Lake,127,1,2field,342
"603643,0:1036437020::",liurnia,Liurnia of The Lakes,Night's Cavalry,62364301,Fallen Ruins of the Lake,109,1,2field,665
"603643,0:1036437030::",liurnia,Liurnia of The Lakes,Night's Cavalry,62374400,Academy Gate Town,131,1,2field,547
"603644,0:1036447000::",liurnia,Liurnia of The Lakes,Night's Cavalry,62374400,Academy Gate Town,199,0,2field,632
"603644,0:1036447010::",liurnia,Liurnia of The Lakes,Night's Cavalry,62374400,Academy Gate Town,152,1,2field,588
"603644,0:1036447040::",liurnia,Liurnia of The Lakes,Night's Cavalry,62364301,Fallen Ruins of the Lake,168,0,2field,765
"603644,0:1036447050::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,166,0,2field,772
"603644,0:1036447060::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,91,1,2field,727
"603644,0:1036447300::",liurnia,Liurnia of The Lakes,Night's Cavalry,62364301,Fallen Ruins of the Lake,190,0,2field,683
"603645,0:1036457020::",liurnia,Liurnia of The Lakes,Night's Cavalry,62354500,South Raya Lucaria Gate,148,1,2field,787
"603645,0:1036457110::",liurnia,Liurnia of The Lakes,"Bols, Carian Knight",62354500,South Raya Lucaria Gate,80,1,2field,747
"603645,0:1036457400::",liurnia,Lake of Rot,Death Rite Bird,62364500,Gate Town North,70,1,2field,0
"603647,0:1036477000::",liurnia,Ainsel River Main,Night's Cavalry,62364800,East Raya Lucaria Gate,128,1,2field,245
"603648,0:1036487000::",liurnia,Ainsel River Main,Night's Cavalry,62364900,Bellum Church,102,1,2field,54
"603648,0:1036487400::",bellum,Ainsel River Main,Night's Cavalry,62364900,Bellum Church,136,1,2field,0
"603649,0:1036497000::",bellum,Ainsel River Main,Night's Cavalry,62364900,Bellum Church,28,1,2field,163
"603650,0:1036507010::",liurnia_postmanor,Ruin-Strewn Precipice,Onyx Lord,62365000,Behind Caria Manor,214,0,2field,117
"603650,0:1036507020::",liurnia_postmanor,Ruin-Strewn Precipice,Onyx Lord,62365000,Behind Caria Manor,137,1,2field,101
"603650,0:1036507030::",liurnia_postmanor,Ruin-Strewn Precipice,Onyx Lord,62355000,Manor Upper Level,111,1,2field,193
"603651,0:1036517000::",altus,Ruin-Strewn Precipice,Onyx Lord,301200,Unsightly Catacombs,24,1,2field,380
"603651,0:1036517700::",altus,Ruin-Strewn Precipice,Onyx Lord,301200,Unsightly Catacombs,30,1,2field,395
"603652,0:1036527000::",altus,Mt. Gelmir,Magma Wyrm,160004,Guest Hall,189,0,2field,231
"603652,0:1036527010::",altus,Ruin-Strewn Precipice,Ancient Dragon Lansseax,301200,Unsightly Catacombs,67,1,2field,435
"603652,0:1036527020::",altus,Ruin-Strewn Precipice,Ancient Dragon Lansseax,301200,Unsightly Catacombs,56,1,2field,380
"603652,0:1036527030::",altus,Ruin-Strewn Precipice,Ancient Dragon Lansseax,301200,Unsightly Catacombs,51,1,2field,423
"603652,0:1036527040::",altus,Mt. Gelmir,Magma Wyrm,63365200,Craftsman's Shack,152,1,2field,264
"603652,0:1036527050::",altus,Mt. Gelmir,Magma Wyrm,160004,Guest Hall,151,1,2field,199
"603652,0:1036527060::",altus,Mt. Gelmir,Demi-Human Queen Maggie,63365200,Craftsman's Shack,11,1,2field,261
"603653,0:1036537000::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63355300,Seethewater Terminus,65,1,2field,200
"603654,0:1036547000::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365401,Ninth Mt. Gelmir Campsite,121,1,2field,90
"603654,0:1036547010::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365402,Road of Iniquity,142,1,2field,174
"603654,0:1036547020::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365402,Road of Iniquity,107,1,2field,113
"603654,0:1036547030::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365402,Road of Iniquity,86,1,2field,171
"603654,0:1036547040::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365401,Ninth Mt. Gelmir Campsite,111,1,2field,42
"603654,0:1036547050::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365402,Road of Iniquity,146,1,2field,115
"603654,0:1036547100::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365402,Road of Iniquity,94,1,2field,33
"603654,0:1036547400::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365402,Road of Iniquity,181,0,2field,225
"603554,0:1036547990::",gelmir,Mt. Gelmir,Full-Grown Fallingstar Beast,63365402,Road of Iniquity,53,1,2field,178
"603741,0:1037417010::",liurnia,Moonlight Altar,"Adan, Thief of Fire",310500,Lakeside Crystal Cave,69,1,2field,345
"603742,0:1037427000::",liurnia,Moonlight Altar,Deathbird,62384100,Laskyar Ruins,108,1,2field,258
