param	ordinal	column	type
LoadBalancerDrawDistScaleParam	17	Lv15	UNKNOWN
LoadBalancerDrawDistScaleParam	18	Lv16	UNKNOWN
LoadBalancerDrawDistScaleParam	19	Lv17	UNKNOWN
LoadBalancerDrawDistScaleParam	20	Lv18	UNKNOWN
LoadBalancerDrawDistScaleParam	21	Lv19	UNKNOWN
LoadBalancerDrawDistScaleParam	22	Lv20	UNKNOWN
LoadBalancerDrawDistScaleParam	23	reserve	UNKNOWN
LoadBalancerDrawDistScaleParam	24		UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	0	ID	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	1	Name	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	2	Lv00	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	3	Lv01	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	4	Lv02	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	5	Lv03	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	6	Lv04	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	7	Lv05	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	8	Lv06	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	9	Lv07	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	10	Lv08	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	11	Lv09	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	12	Lv10	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	13	Lv11	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	14	Lv12	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	15	Lv13	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	16	Lv14	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	17	Lv15	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	18	Lv16	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	19	Lv17	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	20	Lv18	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	21	Lv19	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	22	Lv20	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	23	reserve	UNKNOWN
LoadBalancerDrawDistScaleParam_ps4	24		UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	0	ID	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	1	Name	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	2	Lv00	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	3	Lv01	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	4	Lv02	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	5	Lv03	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	6	Lv04	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	7	Lv05	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	8	Lv06	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	9	Lv07	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	10	Lv08	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	11	Lv09	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	12	Lv10	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	13	Lv11	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	14	Lv12	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	15	Lv13	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	16	Lv14	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	17	Lv15	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	18	Lv16	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	19	Lv17	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	20	Lv18	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	21	Lv19	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	22	Lv20	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	23	reserve	UNKNOWN
LoadBalancerDrawDistScaleParam_ps5	24		UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	0	ID	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	1	Name	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	2	Lv00	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	3	Lv01	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	4	Lv02	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	5	Lv03	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	6	Lv04	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	7	Lv05	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	8	Lv06	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	9	Lv07	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	10	Lv08	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	11	Lv09	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	12	Lv10	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	13	Lv11	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	14	Lv12	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	15	Lv13	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	16	Lv14	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	17	Lv15	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	18	Lv16	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	19	Lv17	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	20	Lv18	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	21	Lv19	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	22	Lv20	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	23	reserve	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1	24		UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	0	ID	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	1	Name	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	2	Lv00	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	3	Lv01	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	4	Lv02	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	5	Lv03	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	6	Lv04	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	7	Lv05	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	8	Lv06	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	9	Lv07	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	10	Lv08	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	11	Lv09	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	12	Lv10	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	13	Lv11	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	14	Lv12	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	15	Lv13	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	16	Lv14	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	17	Lv15	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	18	Lv16	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	19	Lv17	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	20	Lv18	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	21	Lv19	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	22	Lv20	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	23	reserve	UNKNOWN
LoadBalancerDrawDistScaleParam_xb1x	24		UNKNOWN
LoadBalancerDrawDistScaleParam_xss	0	ID	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	1	Name	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	2	Lv00	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	3	Lv01	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	4	Lv02	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	5	Lv03	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	6	Lv04	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	7	Lv05	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	8	Lv06	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	9	Lv07	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	10	Lv08	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	11	Lv09	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	12	Lv10	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	13	Lv11	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	14	Lv12	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	15	Lv13	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	16	Lv14	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	17	Lv15	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	18	Lv16	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	19	Lv17	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	20	Lv18	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	21	Lv19	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	22	Lv20	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	23	reserve	UNKNOWN
LoadBalancerDrawDistScaleParam_xss	24		UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	0	ID	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	1	Name	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	2	Lv00	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	3	Lv01	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	4	Lv02	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	5	Lv03	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	6	Lv04	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	7	Lv05	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	8	Lv06	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	9	Lv07	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	10	Lv08	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	11	Lv09	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	12	Lv10	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	13	Lv11	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	14	Lv12	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	15	Lv13	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	16	Lv14	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	17	Lv15	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	18	Lv16	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	19	Lv17	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	20	Lv18	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	21	Lv19	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	22	Lv20	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	23	reserve	UNKNOWN
LoadBalancerDrawDistScaleParam_xsx	24		UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	0	ID	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	1	Name	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	2	DrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	3	DrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	4	reserve0	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	5	DrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	6	DrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	7	ShadwDrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	8	ShadwDrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	9	reserve1	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	10	ShadwDrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	11	ShadwDrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	12	reserve2	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps4	13		UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	0	ID	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	1	Name	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	2	DrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	3	DrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	4	reserve0	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	5	DrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	6	DrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	7	ShadwDrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	8	ShadwDrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	9	reserve1	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	10	ShadwDrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	11	ShadwDrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	12	reserve2	UNKNOWN
LoadBalancerNewDrawDistScaleParam_ps5	13		UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	0	ID	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	1	Name	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	2	DrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	3	DrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	4	reserve0	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	5	DrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	6	DrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	7	ShadwDrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	8	ShadwDrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	9	reserve1	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	10	ShadwDrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	11	ShadwDrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	12	reserve2	UNKNOWN
LoadBalancerNewDrawDistScaleParam_win64	13		UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	0	ID	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	1	Name	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	2	DrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	3	DrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	4	reserve0	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	5	DrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	6	DrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	7	ShadwDrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	8	ShadwDrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	9	reserve1	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	10	ShadwDrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	11	ShadwDrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	12	reserve2	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1	13		UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	0	ID	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	1	Name	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	2	DrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	3	DrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	4	reserve0	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	5	DrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	6	DrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	7	ShadwDrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	8	ShadwDrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	9	reserve1	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	10	ShadwDrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	11	ShadwDrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	12	reserve2	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xb1x	13		UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	0	ID	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	1	Name	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	2	DrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	3	DrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	4	reserve0	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	5	DrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	6	DrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	7	ShadwDrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	8	ShadwDrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	9	reserve1	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	10	ShadwDrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	11	ShadwDrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	12	reserve2	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xss	13		UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	0	ID	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	1	Name	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	2	DrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	3	DrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	4	reserve0	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	5	DrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	6	DrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	7	ShadwDrawDist_LvBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	8	ShadwDrawDist_LvEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	9	reserve1	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	10	ShadwDrawDist_ScaleBegin	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	11	ShadwDrawDist_ScaleEnd	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	12	reserve2	UNKNOWN
LoadBalancerNewDrawDistScaleParam_xsx	13		UNKNOWN
LoadBalancerParam	0	ID	UNKNOWN
LoadBalancerParam	1	Name	UNKNOWN
LoadBalancerParam	2	lowerFpsThreshold	UNKNOWN
LoadBalancerParam	3	upperFpsThreshold	UNKNOWN
LoadBalancerParam	4	lowerFpsContinousCount	UNKNOWN
LoadBalancerParam	5	upperFpsContinousCount	UNKNOWN
LoadBalancerParam	6	downAfterChangeSleep	UNKNOWN
LoadBalancerParam	7	upAfterChangeSleep	UNKNOWN
LoadBalancerParam	8	postProcessLightShaft	UNKNOWN
LoadBalancerParam	9	postProcessBloom	UNKNOWN
LoadBalancerParam	10	postProcessGlow	UNKNOWN
LoadBalancerParam	11	postProcessAA	UNKNOWN
LoadBalancerParam	12	postProcessSSAO	UNKNOWN
LoadBalancerParam	13	postProcessDOF	UNKNOWN
LoadBalancerParam	14	postProcessMotionBlur	UNKNOWN
LoadBalancerParam	15	postProcessMotionBlurIteration	UNKNOWN
LoadBalancerParam	16	reserve0	UNKNOWN
LoadBalancerParam	17	shadowBlur	UNKNOWN
LoadBalancerParam	18	sfxParticleHalf	UNKNOWN
LoadBalancerParam	19	sfxReflection	UNKNOWN
LoadBalancerParam	20	sfxWaterInteraction	UNKNOWN
LoadBalancerParam	21	sfxGlow	UNKNOWN
LoadBalancerParam	22	sfxDistortion	UNKNOWN
LoadBalancerParam	23	sftSoftSprite	UNKNOWN
LoadBalancerParam	24	sfxLightShaft	UNKNOWN
LoadBalancerParam	25	sfxScaleRenderDistanceScale	UNKNOWN
LoadBalancerParam	26	dynamicResolution	UNKNOWN
LoadBalancerParam	27	shadowCascade0ResolutionHalf	UNKNOWN
LoadBalancerParam	28	shadowCascade1ResolutionHalf	UNKNOWN
LoadBalancerParam	29	chrWetDisablePlayer	UNKNOWN
LoadBalancerParam	30	chrWetDisableRemotePlayer	UNKNOWN
LoadBalancerParam	31	chrWetDisableEnemy	UNKNOWN
LoadBalancerParam	32	dynamicResolutionPercentageMin	UNKNOWN
LoadBalancerParam	33	dynamicResolutionPercentageMax	UNKNOWN
LoadBalancerParam	34	reserve1	UNKNOWN
LoadBalancerParam	35		UNKNOWN
LockCamParam	0	ID	UNKNOWN
LockCamParam	1	Name	UNKNOWN
LockCamParam	2	camDistTarget	UNKNOWN
LockCamParam	3	rotRangeMinX	UNKNOWN
LockCamParam	4	lockRotXShiftRatio	UNKNOWN
LockCamParam	5	chrOrgOffset_Y	UNKNOWN
LockCamParam	6	chrLockRangeMaxRadius	UNKNOWN
LockCamParam	7	camFovY	UNKNOWN
LockCamParam	8	chrLockRangeMaxRadius_forD	UNKNOWN
LockCamParam	9	chrLockRangeMaxRadius_forPD	UNKNOWN
LockCamParam	10	closeMaxHeight	UNKNOWN
LockCamParam	11	closeMinHeight	UNKNOWN
LockCamParam	12	closeAngRange	UNKNOWN
LockCamParam	13	closeMaxRadius	UNKNOWN
LockCamParam	14	closeMaxRadius_forD	UNKNOWN
LockCamParam	15	closeMaxRadius_forPD	UNKNOWN
LockCamParam	16	bulletMaxRadius	UNKNOWN
LockCamParam	17	bulletMaxRadius_forD	UNKNOWN
LockCamParam	18	bulletMaxRadius_forPD	UNKNOWN
LockCamParam	19	bulletAngRange	UNKNOWN
LockCamParam	20	lockTgtKeepTime	UNKNOWN
LockCamParam	21	chrTransChaseRateForNormal	UNKNOWN
LockCamParam	22	pad	UNKNOWN
LockCamParam	23		UNKNOWN
Magic	0	ID	UNKNOWN
Magic	1	Name	UNKNOWN
Magic	2	disableParam_NT	UNKNOWN
Magic	3	disableParamReserve1	UNKNOWN
Magic	4	disableParamReserve2	UNKNOWN
Magic	5	yesNoDialogMessageId	UNKNOWN
Magic	6	limitCancelSpEffectId	UNKNOWN
Magic	7	sortId	UNKNOWN
Magic	8	requirementLuck	UNKNOWN
Magic	9	aiNotifyType	UNKNOWN
Magic	10	mp	UNKNOWN
Magic	11	stamina	UNKNOWN
Magic	12	iconId	UNKNOWN
Magic	13	behaviorId	UNKNOWN
Magic	14	mtrlItemId	UNKNOWN
Magic	15	replaceMagicId	UNKNOWN
Magic	16	maxQuantity	UNKNOWN
Magic	17	refCategory1	UNKNOWN
Magic	18	overDexterity	UNKNOWN
Magic	19	refCategory2	UNKNOWN
Magic	20	slotLength	UNKNOWN
Magic	21	requirementIntellect	UNKNOWN
Magic	22	requirementFaith	UNKNOWN
Magic	23	analogDexterityMin	UNKNOWN
Magic	24	analogDexterityMax	UNKNOWN
Magic	25	ezStateBehaviorType	UNKNOWN
Magic	26	refCategory3	UNKNOWN
Magic	27	spEffectCategory	UNKNOWN
Magic	28	refType	UNKNOWN
Magic	29	opmeMenuType	UNKNOWN
Magic	30	refCategory4	UNKNOWN
Magic	31	hasSpEffectType	UNKNOWN
Magic	32	replaceCategory	UNKNOWN
Magic	33	useLimitCategory	UNKNOWN
Magic	34	vowType0	UNKNOWN
Magic	35	vowType1	UNKNOWN
Magic	36	vowType2	UNKNOWN
Magic	37	vowType3	UNKNOWN
Magic	38	vowType4	UNKNOWN
Magic	39	vowType5	UNKNOWN
Magic	40	vowType6	UNKNOWN
Magic	41	vowType7	UNKNOWN
Magic	42	enable_multi	UNKNOWN
Magic	43	enable_multi_only	UNKNOWN
Magic	44	isEnchant	UNKNOWN
Magic	45	isShieldEnchant	UNKNOWN
Magic	46	enable_live	UNKNOWN
Magic	47	enable_gray	UNKNOWN
Magic	48	enable_friendly	UNKNOWN
Magic	49	enable_hostile	UNKNOWN
Magic	50	disableOffline	UNKNOWN
Magic	51	castResonanceMagic	UNKNOWN
Magic	52	isValidTough_ProtSADmg	UNKNOWN
Magic	53	isWarpMagic	UNKNOWN
Magic	54	enableRiding	UNKNOWN
Magic	55	disableRiding	UNKNOWN
Magic	56	isUseNoAttackRegion	UNKNOWN
Magic	57	pad_1	UNKNOWN
Magic	58	vowType8	UNKNOWN
Magic	59	vowType9	UNKNOWN
Magic	60	vowType10	UNKNOWN
Magic	61	vowType11	UNKNOWN
Magic	62	vowType12	UNKNOWN
Magic	63	vowType13	UNKNOWN
Magic	64	vowType14	UNKNOWN
Magic	65	vowType15	UNKNOWN
Magic	66	castSfxId	UNKNOWN
Magic	67	fireSfxId	UNKNOWN
Magic	68	effectSfxId	UNKNOWN
Magic	69	toughnessCorrectRate	UNKNOWN
Magic	70	ReplacementStatusType	UNKNOWN
Magic	71	ReplacementStatus1	UNKNOWN
Magic	72	ReplacementStatus2	UNKNOWN
Magic	73	ReplacementStatus3	UNKNOWN
Magic	74	ReplacementStatus4	UNKNOWN
Magic	75	refCategory5	UNKNOWN
Magic	76	consumeSA	UNKNOWN
Magic	77	ReplacementMagic1	UNKNOWN
Magic	78	ReplacementMagic2	UNKNOWN
Magic	79	ReplacementMagic3	UNKNOWN
Magic	80	ReplacementMagic4	UNKNOWN
Magic	81	mp_charge	UNKNOWN
Magic	82	stamina_charge	UNKNOWN
Magic	83	createLimitGroupId	UNKNOWN
Magic	84	refCategory6	UNKNOWN
Magic	85	subCategory1	UNKNOWN
Magic	86	subCategory2	UNKNOWN
Magic	87	refCategory7	UNKNOWN
Magic	88	refCategory8	UNKNOWN
Magic	89	refCategory9	UNKNOWN
Magic	90	refCategory10	UNKNOWN
Magic	91	refId1	UNKNOWN
Magic	92	refId2	UNKNOWN
Magic	93	refId3	UNKNOWN
Magic	94	aiUseJudgeId	UNKNOWN
Magic	95	refId4	UNKNOWN
Magic	96	refId5	UNKNOWN
Magic	97	refId6	UNKNOWN
Magic	98	refId7	UNKNOWN
Magic	99	refId8	UNKNOWN
Magic	100	refId9	UNKNOWN
Magic	101	refId10	UNKNOWN
Magic	102	consumeType1	UNKNOWN
Magic	103	consumeType2	UNKNOWN
Magic	104	consumeType3	UNKNOWN
Magic	105	consumeType4	UNKNOWN
Magic	106	consumeType5	UNKNOWN
