column	n_params	params
isSuppleItem	1	EquipParamGoods
isSyncBulletCulcDumypolyPos	1	Bullet
isSyncTarget	1	CharaInitParam
isThrustAttackType	1	EquipParamWeapon
isTraceCameraXZ	1	PartsDrawParam
isTurnAtker	1	ThrowParam
isUnduration	1	NpcParam
isUpdateBattleSight	1	NpcThinkParam
isUseAtkParamAtkPowerCorrect	1	SpEffectParam
isUseBulletWallFilter	1	Bullet
isUseFootIKNormalByUnduration	1	NpcParam
isUseLowHitFootIk	1	NpcParam
isUseMultiDmyPolyIfPlace	1	Bullet
isUseMultiPenaltyOnly	1	EquipParamGoods
isUseMultiPlayPreparation	1	EquipParamGoods
isUseNoAttackRegion	2	EquipParamGoods,Magic
isUseOffsetEnchantSfxSize	1	SpEffectVfxParam
isUseOption	1	DirectionCameraParam
isUseSharedHitList	1	Bullet
isUseStatusAilmentAtkPowerCorrect	1	SpEffectParam
isValidTough_ProtSADmg	2	EquipParamWeapon,Magic
isVersusGhostWep	1	EquipParamWeapon
isVisibleDeadChr	1	SpEffectVfxParam
isVsRideAtk	2	AtkParam_Npc,AtkParam_Pc
isWaitModeDelete	1	SpEffectParam
isWarpMagic	1	Magic
isWarpProhibited	1	EquipParamGoods
isWeakA	1	NpcParam
isWeakB	1	NpcParam
isWeakC	1	NpcParam
isWeakD	1	NpcParam
isWeakE	1	NpcParam
isWeakF	1	NpcParam
isWeaponCatalyst	1	EquipParamWeapon
item370_MaxSfxNum	1	GameSystemCommonParam
itemDropRate	1	SpEffectParam
itemGetLogAliveTime	1	MenuCommonParam
itemGetTutorialFlagId	2	EquipParamGem,EquipParamGoods
itemId	1	GestureParam
itemLotId_enemy	1	NpcParam
itemLotId_map	1	NpcParam
itemNum01	1	EquipMtrlSetParam
itemNum02	1	EquipMtrlSetParam
itemNum03	1	EquipMtrlSetParam
itemNum04	1	EquipMtrlSetParam
itemNum05	1	EquipMtrlSetParam
itemNum06	1	EquipMtrlSetParam
itemNum_01	1	CharaInitParam
itemNum_02	1	CharaInitParam
itemNum_03	1	CharaInitParam
itemNum_04	1	CharaInitParam
itemNum_05	1	CharaInitParam
itemNum_06	1	CharaInitParam
itemNum_07	1	CharaInitParam
itemNum_08	1	CharaInitParam
itemNum_09	1	CharaInitParam
itemNum_10	1	CharaInitParam
itemSearchRadius	1	NpcParam
item_01	1	CharaInitParam
item_02	1	CharaInitParam
item_03	1	CharaInitParam
item_04	1	CharaInitParam
item_05	1	CharaInitParam
item_06	1	CharaInitParam
item_07	1	CharaInitParam
item_08	1	CharaInitParam
item_09	1	CharaInitParam
item_10	1	CharaInitParam
itemlotParamId	1	RoleParam
judgeRangeBasePosDmyId1	1	ThrowParam
judgeRangeBasePosDmyId2	1	ThrowParam
key	1	KeyAssignMenuItemParam
key1	1	NpcAiActionParam
key2	1	NpcAiActionParam
key3	1	NpcAiActionParam
keyGuideHeightPlayer	1	NetworkParam
keyGuideHeight_1	1	NetworkParam
keyGuideHeight_2	1	NetworkParam
keyGuideRange	1	NetworkParam
keyGuideRangePlayer	1	NetworkParam
keyboardKeyId	3	KeyAssignParam_TypeA,KeyAssignParam_TypeB,KeyAssignParam_TypeC
keyboardModifyKey	3	KeyAssignParam_TypeA,KeyAssignParam_TypeB,KeyAssignParam_TypeC
kgIconScale	1	MenuCommonParam
kgIconScale_forConfig	1	MenuCommonParam
kgIconScale_forTable	1	MenuCommonParam
kgIconVspace	1	MenuCommonParam
kgIconVspace_forConfig	1	MenuCommonParam
kgIconVspace_forTable	1	MenuCommonParam
kickAcceptanceDeg	1	PlayerCommonParam
knockBack	1	EquipParamProtector
knockbackBounceRate	1	EquipParamProtector
knockbackDamp	1	Bullet
knockbackDist	2	AtkParam_Npc,AtkParam_Pc
knockbackParamId	2	EquipParamProtector,NpcParam
knockbackRate	1	NpcParam
ladderEndChkOffsetLow	1	NpcParam
ladderEndChkOffsetTop	1	NpcParam
ladderWarpOffset	1	NpcParam
lanternWep	1	EquipParamWeapon
largeTurnL	1	MoveParam
largeTurnR	1	MoveParam
launchConditionType	1	Bullet
leaveAroundHostWarningTime	1	GameSystemCommonParam
leftBoth_0	1	WepAbsorpPosParam
leftBoth_1	1	WepAbsorpPosParam
leftBoth_2	1	WepAbsorpPosParam
leftBoth_3	1	WepAbsorpPosParam
leftHandEquipable	1	EquipParamWeapon
leftHang_0	1	WepAbsorpPosParam
leftHang_1	1	WepAbsorpPosParam
leftHang_2	1	WepAbsorpPosParam
leftHang_3	1	WepAbsorpPosParam
left_0	1	WepAbsorpPosParam
left_1	1	WepAbsorpPosParam
left_2	1	WepAbsorpPosParam
left_3	1	WepAbsorpPosParam
legEquip	1	EquipParamProtector
lerpMode	1	MenuColorTableParam
levelSyncCorrectId	1	EquipParamWeapon
life	1	Bullet
lifeFrame	1	AiSoundParam
lifeRandomRange	1	Bullet
lifeReductionRate	1	SpEffectParam
lifeReductionType	1	SpEffectParam
lifeTimeSec	1	DecalParam
lifeTime_0	1	NetworkParam
lifeTime_1	1	NetworkParam
lifeTime_forRuntimeCreate	1	AssetEnvironmentGeometryParam
lightColorA	1	PhantomParam
lightColorB	1	PhantomParam
lightColorG	1	PhantomParam
lightColorR	1	PhantomParam
limitCancelSpEffectId	1	Magic
limitNum_byGroup	1	BulletCreateLimitParam
limitationTime_0	1	CoolTimeParam
limitationTime_1	1	CoolTimeParam
limitationTime_2	1	CoolTimeParam
limitationTime_3	1	CoolTimeParam
limitationTime_Guardian	1	WhiteSignCoolTimeParam
limitationTime_GuardianDriedFinger	1	WhiteSignCoolTimeParam
limitationTime_Normal	1	WhiteSignCoolTimeParam
limitationTime_NormalDriedFinger	1	WhiteSignCoolTimeParam
lipSyncStart	1	TalkParam
lipSyncTime	1	TalkParam
loadAssetId	1	NpcParam
localLightDistFactor	5	Gconfig_LightingQuality,Gconfig_LightingQuality_ps4,Gconfig_LightingQuality_ps5,Gconfig_LightingQuality_scarlett,Gconfig_LightingQuality_xboxone
localLightEnabled	3	Gconfig_ReflectionQuality,Gconfig_ReflectionQuality_ps4,Gconfig_ReflectionQuality_xboxone
localLightForceEnabled	3	Gconfig_ReflectionQuality,Gconfig_ReflectionQuality_ps4,Gconfig_ReflectionQuality_xboxone
localLightShadowEnabled	5	Gconfig_LightingQuality,Gconfig_LightingQuality_ps4,Gconfig_LightingQuality_ps5,Gconfig_LightingQuality_scarlett,Gconfig_LightingQuality_xboxone
localLightShadowSpecLevelMax	5	Gconfig_LightingQuality,Gconfig_LightingQuality_ps4,Gconfig_LightingQuality_ps5,Gconfig_LightingQuality_scarlett,Gconfig_LightingQuality_xboxone
locationTextId	1	SignPuddleParam
lockCameraParamId	1	NpcParam
lockDist	1	NpcParam
lockGazePoint0	1	NpcParam
lockGazePoint1	1	NpcParam
lockGazePoint2	1	NpcParam
lockGazePoint3	1	NpcParam
lockGazePoint4	1	NpcParam
lockGazePoint5	1	NpcParam
lockGazePoint6	1	NpcParam
lockGazePoint7	1	NpcParam
lockRotXShiftRatio	1	LockCamParam
lockScoreOffset	1	NpcParam
lockShootLimitAng	1	Bullet
lockTgtKeepTime	1	LockCamParam
lod0ClusterType	3	GrassTypeParam,GrassTypeParam_Lv1,GrassTypeParam_Lv2
lod1ClusterType	3	GrassTypeParam,GrassTypeParam_Lv1,GrassTypeParam_Lv2
lod2ClusterType	3	GrassTypeParam,GrassTypeParam_Lv1,GrassTypeParam_Lv2
lodRange	3	GrassTypeParam,GrassTypeParam_Lv1,GrassTypeParam_Lv2
lodType	1	PartsDrawParam
logicId	1	NpcThinkParam
lookAtTargetPosOffset	1	SpEffectParam
lotItemBasePoint01	2	ItemLotParam_enemy,ItemLotParam_map
lotItemBasePoint02	2	ItemLotParam_enemy,ItemLotParam_map
lotItemBasePoint03	2	ItemLotParam_enemy,ItemLotParam_map
lotItemBasePoint04	2	ItemLotParam_enemy,ItemLotParam_map
lotItemBasePoint05	2	ItemLotParam_enemy,ItemLotParam_map
lotItemBasePoint06	2	ItemLotParam_enemy,ItemLotParam_map
lotItemBasePoint07	2	ItemLotParam_enemy,ItemLotParam_map
lotItemBasePoint08	2	ItemLotParam_enemy,ItemLotParam_map
lotItemCategory01	2	ItemLotParam_enemy,ItemLotParam_map
lotItemCategory02	2	ItemLotParam_enemy,ItemLotParam_map
lotItemCategory03	2	ItemLotParam_enemy,ItemLotParam_map
lotItemCategory04	2	ItemLotParam_enemy,ItemLotParam_map
lotItemCategory05	2	ItemLotParam_enemy,ItemLotParam_map
lotItemCategory06	2	ItemLotParam_enemy,ItemLotParam_map
lotItemCategory07	2	ItemLotParam_enemy,ItemLotParam_map
lotItemCategory08	2	ItemLotParam_enemy,ItemLotParam_map
lotItemId01	2	ItemLotParam_enemy,ItemLotParam_map
lotItemId02	2	ItemLotParam_enemy,ItemLotParam_map
lotItemId03	2	ItemLotParam_enemy,ItemLotParam_map
lotItemId04	2	ItemLotParam_enemy,ItemLotParam_map
lotItemId05	2	ItemLotParam_enemy,ItemLotParam_map
lotItemId06	2	ItemLotParam_enemy,ItemLotParam_map
lotItemId07	2	ItemLotParam_enemy,ItemLotParam_map
lotItemId08	2	ItemLotParam_enemy,ItemLotParam_map
lotItemNum01	2	ItemLotParam_enemy,ItemLotParam_map
lotItemNum02	2	ItemLotParam_enemy,ItemLotParam_map
lotItemNum03	2	ItemLotParam_enemy,ItemLotParam_map
lotItemNum04	2	ItemLotParam_enemy,ItemLotParam_map
lotItemNum05	2	ItemLotParam_enemy,ItemLotParam_map
lotItemNum06	2	ItemLotParam_enemy,ItemLotParam_map
lotItemNum07	2	ItemLotParam_enemy,ItemLotParam_map
lotItemNum08	2	ItemLotParam_enemy,ItemLotParam_map
lotItem_Rarity	2	ItemLotParam_enemy,ItemLotParam_map
lotteryWeight0	1	WeatherLotParam
lotteryWeight1	1	WeatherLotParam
lotteryWeight10	1	WeatherLotParam
lotteryWeight11	1	WeatherLotParam
lotteryWeight12	1	WeatherLotParam
lotteryWeight13	1	WeatherLotParam
lotteryWeight14	1	WeatherLotParam
lotteryWeight15	1	WeatherLotParam
lotteryWeight2	1	WeatherLotParam
lotteryWeight3	1	WeatherLotParam
lotteryWeight4	1	WeatherLotParam
lotteryWeight5	1	WeatherLotParam
lotteryWeight6	1	WeatherLotParam
lotteryWeight7	1	WeatherLotParam
lotteryWeight8	1	WeatherLotParam
lotteryWeight9	1	WeatherLotParam
lowStatus_AtkGuardBreak	1	PlayerCommonParam
lowStatus_AtkPowDown	1	PlayerCommonParam
lowStatus_ConsumeStaminaRate	1	PlayerCommonParam
lowerFpsContinousCount	1	LoadBalancerParam
lowerFpsThreshold	1	LoadBalancerParam
lowerYRange	2	RideParam,ThrowParam
lowerYRange_start	1	ThrowParam
lv01_BorderDist	1	PartsDrawParam
lv01_PlayDist	1	PartsDrawParam
lv12_BorderDist	1	PartsDrawParam
lv12_PlayDist	1	PartsDrawParam
lv23_BorderDist	1	PartsDrawParam
lv23_PlayDist	1	PartsDrawParam
lv34_BorderDist	1	PartsDrawParam
lv34_PlayDist	1	PartsDrawParam
lv45_BorderDist	1	PartsDrawParam
lv45_PlayDist	1	PartsDrawParam
m_RayTracingQuality	1	GraphicsConfig
m_aaQuality	1	GraphicsConfig
m_decalQuality	1	GraphicsConfig
m_dofQuality	1	GraphicsConfig
m_dummy	1	GraphicsConfig
m_effectQuality	1	GraphicsConfig
m_lightingQuality	1	GraphicsConfig
m_motionBlurQuality	1	GraphicsConfig
m_reflectionQuality	1	GraphicsConfig
m_shaderQuality	1	GraphicsConfig
m_shadowQuality	1	GraphicsConfig
m_ssaoQuality	1	GraphicsConfig
m_textureFilterQuality	1	GraphicsConfig
m_volumetricEffectQuality	1	GraphicsConfig
m_waterQuality	1	GraphicsConfig
machingLevelRedSignUpperAbs	1	GameSystemCommonParam
machingLevelRedSignUpperRel	1	GameSystemCommonParam
machingLevelWhiteSignUpperAbs	1	GameSystemCommonParam
machingLevelWhiteSignUpperRel	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_0	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_1	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_10	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_11	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_12	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_13	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_14	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_15	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_16	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_17	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_18	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_19	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_2	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_20	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_21	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_22	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_23	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_24	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_25	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_3	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_4	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_5	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_6	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_7	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_8	1	GameSystemCommonParam
machingWeaponLevelUpperRedSign_9	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_0	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_1	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_10	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_11	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_12	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_13	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_14	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_15	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_16	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_17	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_18	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_19	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_2	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_20	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_21	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_22	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_23	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_24	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_25	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_3	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_4	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_5	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_6	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_7	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_8	1	GameSystemCommonParam
machingWeaponLevelUpperWhiteSign_9	1	GameSystemCommonParam
madnessAttackPower	1	SpEffectParam
madnessDamageRate	1	SpEffectParam
madnessDefDamageRate	1	SpEffectParam
madnessGuardDefRate	1	ReinforceParamWeapon
madnessGuardResist	2	EquipParamWeapon,NpcParam
madnessGuardResist_MaxCorrect	1	EquipParamWeapon
magGuardCutRate	2	EquipParamWeapon,NpcParam
magGuardCutRate_MaxCorrect	1	EquipParamWeapon
magParamChange	1	SpEffectParam
magRate	1	FinalDamageRateParam
magicAtkRate	1	ReinforceParamWeapon
magicAttackPower	1	SpEffectParam
magicAttackPowerRate	1	SpEffectParam
magicAttackRate	1	SpEffectParam
magicConsumptionRate	1	SpEffectParam
magicDamageCutRate	3	EquipParamProtector,NpcParam,SpEffectParam
magicDefRate	1	ReinforceParamProtector
magicDiffence	1	SpEffectParam
magicDiffenceRate	1	SpEffectParam
magicEffectTimeChange	1	SpEffectParam
magicGuardCutRate	1	ReinforceParamWeapon
magicSubCategoryChange1	1	SpEffectParam
magicSubCategoryChange2	1	SpEffectParam
magicSubCategoryChange3	1	SpEffectParam
mapHitType	2	AtkParam_Npc,AtkParam_Pc
mapId	2	MapGridCreateHeightDetailLimitInfo,WeatherAssetReplaceParam
mapMenuUnlockEventId	1	PlayRegionParam
mapNameId	2	MapNameTexParam,MapNameTexParam_m61
mapRegionId	1	MapGdRegionInfoParam
mapSaveMapNameIdOnGameStart	1	CommonSystemParam
mapStudioLayerId	1	Ceremony
mappingTextID	1	KeyAssignMenuItemParam
markerGoalThreshold	1	MenuCommonParam
maskScale	1	DecalParam
maskSpeffectId	1	DecalParam
maskTextureId	1	DecalParam
matchAreaId	2	PlayRegionParam,SignPuddleParam
matchAreaSignCreateLimitEventFlagId	1	PlayRegionParam
matchDM2_FirstHalfTime	1	GameSystemCommonParam
matchDM2_SecondHalfTime	1	GameSystemCommonParam
matchDM4_FirstHalfTime	1	GameSystemCommonParam
matchDM4_SecondHalfTime	1	GameSystemCommonParam
matchDM6_FirstHalfTime	1	GameSystemCommonParam
matchDM6_SecondHalfTime	1	GameSystemCommonParam
matchDuel_FirstHalfTime	1	GameSystemCommonParam
matchDuel_SecondHalfTime	1	GameSystemCommonParam
matchTM1vs1_FirstHalfTime	1	GameSystemCommonParam
matchTM1vs1_SecondHalfTime	1	GameSystemCommonParam
matchTM2vs2_FirstHalfTime	1	GameSystemCommonParam
matchTM2vs2_SecondHalfTime	1	GameSystemCommonParam
matchTM3vs3_FirstHalfTime	1	GameSystemCommonParam
matchTM3vs3_SecondHalfTime	1	GameSystemCommonParam
matchingLevelArenaUpperAbs	1	GameSystemCommonParam
matchingLevelArenaUpperRel	1	GameSystemCommonParam
matchingSpiritAshLevelUpper_0	1	GameSystemCommonParam
matchingSpiritAshLevelUpper_1	1	GameSystemCommonParam
matchingSpiritAshLevelUpper_10	1	GameSystemCommonParam
matchingSpiritAshLevelUpper_2	1	GameSystemCommonParam
matchingSpiritAshLevelUpper_3	1	GameSystemCommonParam
matchingSpiritAshLevelUpper_4	1	GameSystemCommonParam
matchingSpiritAshLevelUpper_5	1	GameSystemCommonParam
matchingSpiritAshLevelUpper_6	1	GameSystemCommonParam
matchingSpiritAshLevelUpper_7	1	GameSystemCommonParam
matchingSpiritAshLevelUpper_8	1	GameSystemCommonParam
matchingSpiritAshLevelUpper_9	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_0	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_1	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_10	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_11	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_12	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_13	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_14	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_15	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_16	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_17	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_18	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_19	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_2	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_20	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_21	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_22	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_23	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_24	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_25	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_3	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_4	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_5	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_6	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_7	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_8	1	GameSystemCommonParam
matchingWeaponLevelUpperArena_9	1	GameSystemCommonParam
materialCate01	1	EquipMtrlSetParam
materialCate02	1	EquipMtrlSetParam
materialCate03	1	EquipMtrlSetParam
materialCate04	1	EquipMtrlSetParam
materialCate05	1	EquipMtrlSetParam
materialCate06	1	EquipMtrlSetParam
materialId	1	MaterialExParam
materialId01	1	EquipMtrlSetParam
materialId02	1	EquipMtrlSetParam
materialId03	1	EquipMtrlSetParam
materialId04	1	EquipMtrlSetParam
materialId05	1	EquipMtrlSetParam
materialId06	1	EquipMtrlSetParam
materialParamFadeTime	1	SpEffectVfxParam
materialParamId	1	SpEffectVfxParam
materialParamInitValue	1	SpEffectVfxParam
materialParamTargetValue	1	SpEffectVfxParam
materialParamValue0	1	MaterialExParam
materialParamValue1	1	MaterialExParam
materialParamValue2	1	MaterialExParam
materialParamValue3	1	MaterialExParam
materialParamValue4	1	MaterialExParam
materialSe1	1	NpcParam
materialSe2	1	NpcParam
materialSe_Weak1	1	NpcParam
materialSe_Weak2	1	NpcParam
materialSetId	4	EquipParamProtector,EquipParamWeapon,ReinforceParamProtector,ReinforceParamWeapon
materialSfx1	1	NpcParam
materialSfx2	1	NpcParam
materialSfx_Weak1	1	NpcParam
materialSfx_Weak2	1	NpcParam
materialVariationValue	1	NpcParam
materialVariationValue_Weak	1	NpcParam
maxAnisoLevel	3	Gconfig_TextureFilterQuality,Gconfig_TextureFilterQuality_ps4,Gconfig_TextureFilterQuality_xboxone
maxAnklePitchAngle	1	NpcParam
maxAnkleRollAngle	1	NpcParam
maxArrowQuantity	1	EquipParamWeapon
maxBackhomeDist	1	NpcThinkParam
maxBellGuardSummonCount	1	NetworkParam
maxBlurLevel	3	Gconfig_DOFQuality,Gconfig_DOFQuality_ps4,Gconfig_DOFQuality_xboxone
maxBonfireGhostValidRange	1	NetworkParam
maxBreakInTargetListCount	1	NetworkParam
maxCoopBlueSummonCount	1	NetworkParam
maxDecalSfxCreatableSlopeAngleDeg	1	DecalParam
maxDistRecordNum	1	SoundAutoReverbEvaluationDistParam
maxDurability	1	SpEffectParam
maxFilterLevel	3	Gconfig_ShadowQuality,Gconfig_ShadowQuality_ps4,Gconfig_ShadowQuality_xboxone
maxGhostTotalCount	1	NetworkParam
maxHpRate	1	SpEffectParam
maxMpRate	1	SpEffectParam
maxNum	1	EquipParamGoods
maxQuantity	1	Magic
maxReadSignCount	1	NetworkParam
maxReinforceLevel	1	ReinforceParamWeapon
maxReplayIntervalTime	1	NetworkParam
maxRepositoryNum	1	EquipParamGoods
maxSignCellCount_0	1	NetworkParam
maxSignCellCount_1	1	NetworkParam
maxSignPosCorrectionRange	1	NetworkParam
maxSignTotalCount_0	1	NetworkParam
maxSignTotalCount_1	1	NetworkParam
maxStaminaRate	1	SpEffectParam
maxVellocity	1	Bullet
maxVisitListCount	1	NetworkParam
maxWriteSignCount	1	NetworkParam
mayRemoteDetonate	1	Bullet
memoryTargetTryApproachTime	1	EnemyCommonParam
menuIconId	2	ShopLineupParam,ShopLineupParam_Recipe
menuTimezoneStart_Day1_Hour	1	GameSystemCommonParam
menuTimezoneStart_Day1_Minute	1	GameSystemCommonParam
menuTimezoneStart_Day2_Hour	1	GameSystemCommonParam
menuTimezoneStart_Day2_Minute	1	GameSystemCommonParam
menuTimezoneStart_Evening_Hour	1	GameSystemCommonParam
menuTimezoneStart_Evening_Minute	1	GameSystemCommonParam
menuTimezoneStart_Midnight_Hour	1	GameSystemCommonParam
menuTimezoneStart_Midnight_Minute	1	GameSystemCommonParam
menuTimezoneStart_Morning_Hour	1	GameSystemCommonParam
menuTimezoneStart_Morning_Minute	1	GameSystemCommonParam
menuTimezoneStart_Night_Hour	1	GameSystemCommonParam
menuTimezoneStart_Night_Minute	1	GameSystemCommonParam
menuTitleMsgId	2	ShopLineupParam,ShopLineupParam_Recipe
menuType	1	TutorialParam
metallic	1	WetAspectParam
metallicRate	1	WetAspectParam
midstDmyId	1	SpEffectVfxParam
midstSeId	1	SpEffectVfxParam
midstSfxId	1	SpEffectVfxParam
mimicryBeginSfxId0	1	MapMimicryEstablishmentParam
mimicryBeginSfxId1	1	MapMimicryEstablishmentParam
mimicryBeginSfxId2	1	MapMimicryEstablishmentParam
mimicryEndSfxId0	1	MapMimicryEstablishmentParam
mimicryEndSfxId1	1	MapMimicryEstablishmentParam
mimicryEndSfxId2	1	MapMimicryEstablishmentParam
mimicryEstablishment0	1	MapMimicryEstablishmentParam
mimicryEstablishment1	1	MapMimicryEstablishmentParam
mimicryEstablishment2	1	MapMimicryEstablishmentParam
mimicryEstablishmentParamId	2	MimicryEstablishmentTexParam,MimicryEstablishmentTexParam_m61
mimicrySfxId0	1	MapMimicryEstablishmentParam
mimicrySfxId1	1	MapMimicryEstablishmentParam
mimicrySfxId2	1	MapMimicryEstablishmentParam
minBonfireGhostValidRange	1	NetworkParam
minReplayIntervalTime	1	NetworkParam
minSmallPhantomLimitTimeScale	1	NetworkParam
minToughness	1	ToughnessParam
minVellocity	1	Bullet
minWhitePhantomLimitTimeScale	1	NetworkParam
miracleConsumptionRate	1	SpEffectParam
miracleParamChange	1	SpEffectParam
model0Name	3	GrassTypeParam,GrassTypeParam_Lv1,GrassTypeParam_Lv2
model1Name	3	GrassTypeParam,GrassTypeParam_Lv1,GrassTypeParam_Lv2
modelDispMask0	1	NpcParam
modelDispMask1	1	NpcParam
modelDispMask10	1	NpcParam
modelDispMask11	1	NpcParam
modelDispMask12	1	NpcParam
modelDispMask13	1	NpcParam
modelDispMask14	1	NpcParam
modelDispMask15	1	NpcParam
modelDispMask16	1	NpcParam
modelDispMask17	1	NpcParam
modelDispMask18	1	NpcParam
modelDispMask19	1	NpcParam
modelDispMask2	1	NpcParam
modelDispMask20	1	NpcParam
modelDispMask21	1	NpcParam
modelDispMask22	1	NpcParam
