# AUTO-GENERATED by tools/build_check_maps.py -- DO NOT EDIT.
# One row per (check flag, PHYSICAL POSITION), map-granular. A check on N maps
# gets N rows: the model is one-to-many by design (Alaric 2026-07-25). Derived
# ONLY from committed tsvs -- no elden_ring_artifacts, runs anywhere.
# source=msb -> detail is event|treasure|enemy; source=merchant -> detail is the
# merchant, avail_* the ESD gate that makes THAT instance live (blank = unknown).
flag	map_id	source	detail	avail_flag	avail_sense
30027000	m30_02	flag_tile	decoded from the flag id		
30027010	m30_02	flag_tile	decoded from the flag id		
30027020	m30_02	flag_tile	decoded from the flag id		
30027030	m30_02	flag_tile	decoded from the flag id		
30037000	m30_03	msb	treasure		
30037010	m30_03	msb	treasure		
30037020	m30_03	msb	treasure		
30037030	m30_03	msb	treasure		
30037040	m30_03	msb	treasure		
30047000	m30_04	flag_tile	decoded from the flag id		
30057000	m30_05	msb	treasure		
30057010	m30_05	msb	treasure		
30057030	m30_05	msb	treasure		
30057040	m30_05	msb	treasure		
30067000	m30_06	flag_tile	decoded from the flag id		
30067010	m30_06	flag_tile	decoded from the flag id		
30067020	m30_06	flag_tile	decoded from the flag id		
30067030	m30_06	flag_tile	decoded from the flag id		
30067040	m30_06	flag_tile	decoded from the flag id		
30067050	m30_06	flag_tile	decoded from the flag id		
30067060	m30_06	flag_tile	decoded from the flag id		
30067070	m30_06	flag_tile	decoded from the flag id		
30067080	m30_06	flag_tile	decoded from the flag id		
30077010	m30_07	flag_tile	decoded from the flag id		
30077020	m30_07	flag_tile	decoded from the flag id		
30077600	m30_07	flag_tile	decoded from the flag id		
30077900	m30_07	flag_tile	decoded from the flag id		
30087010	m30_08	flag_tile	decoded from the flag id		
30087020	m30_08	flag_tile	decoded from the flag id		
30087030	m30_08	flag_tile	decoded from the flag id		
30087040	m30_08	flag_tile	decoded from the flag id		
30087050	m30_08	flag_tile	decoded from the flag id		
30087060	m30_08	flag_tile	decoded from the flag id		
30087970	m30_08	flag_tile	decoded from the flag id		
30087980	m30_08	flag_tile	decoded from the flag id		
30087990	m30_08	flag_tile	decoded from the flag id		
30097000	m30_09	flag_tile	decoded from the flag id		
30097010	m30_09	flag_tile	decoded from the flag id		
30097020	m30_09	flag_tile	decoded from the flag id		
30097030	m30_09	flag_tile	decoded from the flag id		
30097040	m30_09	flag_tile	decoded from the flag id		
30097050	m30_09	flag_tile	decoded from the flag id		
30097060	m30_09	flag_tile	decoded from the flag id		
30097070	m30_09	flag_tile	decoded from the flag id		
30097700	m30_09	flag_tile	decoded from the flag id		
30097800	m30_09	flag_tile	decoded from the flag id		
30107010	m30_10	flag_tile	decoded from the flag id		
30107020	m30_10	flag_tile	decoded from the flag id		
30107030	m30_10	flag_tile	decoded from the flag id		
30107040	m30_10	flag_tile	decoded from the flag id		
30107050	m30_10	flag_tile	decoded from the flag id		
30107060	m30_10	flag_tile	decoded from the flag id		
30107070	m30_10	flag_tile	decoded from the flag id		
30107080	m30_10	flag_tile	decoded from the flag id		
30107100	m30_10	msb	event		
30117000	m30_11	flag_tile	decoded from the flag id		
30117010	m30_11	flag_tile	decoded from the flag id		
30117020	m30_11	flag_tile	decoded from the flag id		
30127000	m30_12	flag_tile	decoded from the flag id		
30127010	m30_12	flag_tile	decoded from the flag id		
30127020	m30_12	flag_tile	decoded from the flag id		
30127030	m30_12	flag_tile	decoded from the flag id		
30127900	m30_12	flag_tile	decoded from the flag id		
30137020	m30_13	msb	treasure		
30137030	m30_13	msb	treasure		
30137040	m30_13	msb	treasure		
30137960	m30_13	flag_tile	decoded from the flag id		
30137970	m30_13	flag_tile	decoded from the flag id		
30137980	m30_13	flag_tile	decoded from the flag id		
30137990	m30_13	flag_tile	decoded from the flag id		
30147000	m30_14	flag_tile	decoded from the flag id		
30147010	m30_14	flag_tile	decoded from the flag id		
30147020	m30_14	flag_tile	decoded from the flag id		
30147030	m30_14	flag_tile	decoded from the flag id		
30147040	m30_14	flag_tile	decoded from the flag id		
30147900	m30_14	flag_tile	decoded from the flag id		
30157000	m30_15	flag_tile	decoded from the flag id		
30167000	m30_16	flag_tile	decoded from the flag id		
30167010	m30_16	flag_tile	decoded from the flag id		
30167020	m30_16	flag_tile	decoded from the flag id		
30167030	m30_16	flag_tile	decoded from the flag id		
30167040	m30_16	flag_tile	decoded from the flag id		
30177000	m30_17	flag_tile	decoded from the flag id		
30177010	m30_17	flag_tile	decoded from the flag id		
30177020	m30_17	flag_tile	decoded from the flag id		
30177030	m30_17	flag_tile	decoded from the flag id		
30177040	m30_17	flag_tile	decoded from the flag id		
30177050	m30_17	flag_tile	decoded from the flag id		
30177060	m30_17	flag_tile	decoded from the flag id		
30187000	m30_18	flag_tile	decoded from the flag id		
30187010	m30_18	flag_tile	decoded from the flag id		
30187020	m30_18	flag_tile	decoded from the flag id		
30187030	m30_18	flag_tile	decoded from the flag id		
30187070	m30_18	flag_tile	decoded from the flag id		
30187900	m30_18	flag_tile	decoded from the flag id		
30187950	m30_18	flag_tile	decoded from the flag id		
30187960	m30_18	flag_tile	decoded from the flag id		
30187970	m30_18	flag_tile	decoded from the flag id		
30187980	m30_18	flag_tile	decoded from the flag id		
30187990	m30_18	flag_tile	decoded from the flag id		
30197000	m30_19	flag_tile	decoded from the flag id		
30197010	m30_19	flag_tile	decoded from the flag id		
30197020	m30_19	flag_tile	decoded from the flag id		
30197030	m30_19	flag_tile	decoded from the flag id		
30197040	m30_19	flag_tile	decoded from the flag id		
30197900	m30_19	flag_tile	decoded from the flag id		
30207000	m30_20	flag_tile	decoded from the flag id		
30207010	m30_20	flag_tile	decoded from the flag id		
30207020	m30_20	flag_tile	decoded from the flag id		
30207030	m30_20	flag_tile	decoded from the flag id		
30207040	m30_20	flag_tile	decoded from the flag id		
30207050	m30_20	flag_tile	decoded from the flag id		
30207060	m30_20	flag_tile	decoded from the flag id		
30207900	m30_20	flag_tile	decoded from the flag id		
30207910	m30_20	flag_tile	decoded from the flag id		
31007000	m31_00	msb	treasure		
31007010	m31_00	msb	treasure		
31007030	m31_00	msb	treasure		
31017000	m31_01	msb	treasure		
31017010	m31_01	msb	treasure		
31017020	m31_01	msb	treasure		
31017030	m31_01	msb	treasure		
31017040	m31_01	msb	treasure		
31017060	m31_01	msb	treasure		
31027000	m31_02	flag_tile	decoded from the flag id		
31027010	m31_02	flag_tile	decoded from the flag id		
31027020	m31_02	flag_tile	decoded from the flag id		
31027030	m31_02	flag_tile	decoded from the flag id		
31027050	m31_02	flag_tile	decoded from the flag id		
31037000	m31_03	flag_tile	decoded from the flag id		
31037010	m31_03	flag_tile	decoded from the flag id		
31047000	m31_04	msb	treasure		
31047010	m31_04	msb	treasure		
31047020	m31_04	msb	treasure		
31047030	m31_04	msb	treasure		
31047040	m31_04	msb	treasure		
31047050	m31_04	msb	treasure		
31047060	m31_04	msb	treasure		
31047990	m31_04	msb	enemy		
31057000	m31_05	msb	treasure		
31057010	m31_05	msb	treasure		
31057020	m31_05	msb	treasure		
31057030	m31_05	msb	treasure		
31057040	m31_05	msb	treasure		
31057050	m31_05	msb	treasure		
31057060	m31_05	msb	treasure		
31057070	m31_05	msb	treasure		
31057100	m31_05	msb	treasure		
31067000	m31_06	flag_tile	decoded from the flag id		
31067010	m31_06	flag_tile	decoded from the flag id		
31067030	m31_06	flag_tile	decoded from the flag id		
31067100	m31_06	flag_tile	decoded from the flag id		
31077000	m31_07	flag_tile	decoded from the flag id		
31077010	m31_07	flag_tile	decoded from the flag id		
31077020	m31_07	flag_tile	decoded from the flag id		
31077030	m31_07	flag_tile	decoded from the flag id		
31077040	m31_07	flag_tile	decoded from the flag id		
31077050	m31_07	flag_tile	decoded from the flag id		
31077060	m31_07	flag_tile	decoded from the flag id		
31077070	m31_07	flag_tile	decoded from the flag id		
31097000	m31_09	flag_tile	decoded from the flag id		
31097010	m31_09	flag_tile	decoded from the flag id		
31097020	m31_09	flag_tile	decoded from the flag id		
31097030	m31_09	flag_tile	decoded from the flag id		
31097040	m31_09	flag_tile	decoded from the flag id		
31107000	m31_10	flag_tile	decoded from the flag id		
31107010	m31_10	flag_tile	decoded from the flag id		
31107050	m31_10	flag_tile	decoded from the flag id		
31107110	m31_10	flag_tile	decoded from the flag id		
31107120	m31_10	flag_tile	decoded from the flag id		
31117000	m31_11	flag_tile	decoded from the flag id		
31117010	m31_11	flag_tile	decoded from the flag id		
31117020	m31_11	flag_tile	decoded from the flag id		
31117030	m31_11	flag_tile	decoded from the flag id		
31117040	m31_11	flag_tile	decoded from the flag id		
31117080	m31_11	flag_tile	decoded from the flag id		
31117090	m31_11	flag_tile	decoded from the flag id		
31117100	m31_11	flag_tile	decoded from the flag id		
31117110	m31_11	flag_tile	decoded from the flag id		
31117200	m31_11	flag_tile	decoded from the flag id		
31117220	m31_11	flag_tile	decoded from the flag id		
31117300	m31_11	flag_tile	decoded from the flag id		
31117990	m31_11	flag_tile	decoded from the flag id		
31127000	m31_12	flag_tile	decoded from the flag id		
31127010	m31_12	flag_tile	decoded from the flag id		
31127020	m31_12	flag_tile	decoded from the flag id		
31127030	m31_12	flag_tile	decoded from the flag id		
31127040	m31_12	flag_tile	decoded from the flag id		
31127050	m31_12	flag_tile	decoded from the flag id		
31127060	m31_12	flag_tile	decoded from the flag id		
31127070	m31_12	flag_tile	decoded from the flag id		
31127080	m31_12	flag_tile	decoded from the flag id		
31127090	m31_12	flag_tile	decoded from the flag id		
31127100	m31_12	flag_tile	decoded from the flag id		
31127110	m31_12	flag_tile	decoded from the flag id		
31127120	m31_12	flag_tile	decoded from the flag id		
31157010	m31_15	msb	treasure		
31157020	m31_15	msb	treasure		
31177010	m31_17	msb	treasure		
31177020	m31_17	msb	treasure		
31177030	m31_17	msb	treasure		
31177040	m31_17	msb	treasure		
31177050	m31_17	msb	treasure		
31177060	m31_17	msb	treasure		
31177070	m31_17	msb	treasure		
31177080	m31_17	msb	treasure		
31187020	m31_18	msb	treasure		
31187030	m31_18	msb	treasure		
31187040	m31_18	msb	treasure		
31187050	m31_18	msb	treasure		
31187060	m31_18	msb	treasure		
31187070	m31_18	msb	treasure		
31187080	m31_18	msb	treasure		
31197000	m31_19	msb	treasure		
31197010	m31_19	msb	treasure		
31197030	m31_19	msb	treasure		
31197040	m31_19	msb	treasure		
31197050	m31_19	msb	treasure		
31197060	m31_19	msb	treasure		
31197080	m31_19	msb	treasure		
31197090	m31_19	msb	treasure		
31197100	m31_19	msb	treasure		
31197110	m31_19	msb	treasure		
31197120	m31_19	msb	treasure		
31197130	m31_19	msb	treasure		
31197200	m31_19	msb	treasure		
31197210	m31_19	msb	treasure		
31207000	m31_20	msb	treasure		
31207010	m31_20	msb	treasure		
31207020	m31_20	msb	treasure		
31207030	m31_20	msb	treasure		
31217000	m31_21	msb	treasure		
31217030	m31_21	msb	treasure		
31217040	m31_21	msb	treasure		
31217070	m31_21	msb	treasure		
31217080	m31_21	msb	treasure		
31217090	m31_21	msb	treasure		
31217100	m31_21	msb	treasure		
31217110	m31_21	msb	treasure		
31217120	m31_21	msb	treasure		
31217140	m31_21	msb	treasure		
31217150	m31_21	msb	treasure		
31217160	m31_21	msb	treasure		
31217190	m31_21	msb	treasure		
31217200	m31_21	msb	treasure		
31217210	m31_21	msb	treasure		
31217350	m31_21	msb	treasure		
31217400	m31_21	msb	treasure		
31227000	m31_22	msb	treasure		
31227010	m31_22	msb	treasure		
31227020	m31_22	msb	treasure		
31227030	m31_22	msb	treasure		
31227040	m31_22	msb	treasure		
31227050	m31_22	msb	treasure		
31227060	m31_22	msb	treasure		
31227070	m31_22	msb	treasure		
31227080	m31_22	msb	treasure		
32007000	m32_00	msb	treasure		
32007010	m32_00	msb	treasure		
32007020	m32_00	msb	treasure		
32007030	m32_00	msb	treasure		
32007060	m32_00	msb	treasure		
32007070	m32_00	msb	treasure		
32007900	m32_00	msb	treasure		
32017000	m32_01	msb	treasure		
32017010	m32_01	msb	treasure		
32017020	m32_01	msb	treasure		
32017030	m32_01	msb	treasure		
32017040	m32_01	msb	treasure		
32027000	m32_02	msb	treasure		
32027010	m32_02	msb	treasure		
32027020	m32_02	msb	treasure		
32027030	m32_02	msb	treasure		
32027040	m32_02	msb	treasure		
32027060	m32_02	msb	treasure		
32027070	m32_02	msb	treasure		
32027900	m32_02	msb	treasure		
32047000	m32_04	msb	treasure		
32047010	m32_04	msb	treasure		
32047020	m32_04	msb	treasure		
32047030	m32_04	msb	treasure		
32047040	m32_04	msb	treasure		
32047050	m32_04	msb	treasure		
32057000	m32_05	msb	treasure		
32057010	m32_05	msb	treasure		
32057020	m32_05	msb	treasure		
32057030	m32_05	msb	treasure		
32057040	m32_05	msb	treasure		
32057900	m32_05	msb	treasure		
32057910	m32_05	msb	treasure		
32077000	m32_07	msb	treasure		
32077010	m32_07	msb	treasure		
32077020	m32_07	msb	treasure		
32077030	m32_07	msb	treasure		
32077060	m32_07	msb	treasure		
32077070	m32_07	msb	treasure		
32087000	m32_08	msb	treasure		
32087020	m32_08	msb	treasure		
32087030	m32_08	msb	treasure		
32087050	m32_08	msb	treasure		
32087060	m32_08	msb	treasure		
32087070	m32_08	msb	treasure		
32087100	m32_08	msb	treasure		
32087110	m32_08	msb	treasure		
32087120	m32_08	msb	treasure		
32087900	m32_08	msb	treasure		
32087910	m32_08	msb	treasure		
32117000	m32_11	msb	treasure		
32117020	m32_11	msb	treasure		
32117030	m32_11	msb	treasure		
32117040	m32_11	msb	treasure		
32117060	m32_11	msb	treasure		
32117080	m32_11	msb	treasure		
32117700	m32_11	msb	enemy		
34107000	m34_10	msb	treasure		
34107010	m34_10	msb	treasure		
34107070	m34_10	msb	treasure		
34107080	m34_10	msb	treasure		
34107090	m34_10	msb	treasure		
34107100	m34_10	msb	treasure		
34107110	m34_10	msb	treasure		
34117010	m34_11	msb	treasure		
34117060	m34_11	msb	treasure		
34117080	m34_11	msb	treasure		
34117100	m34_11	msb	treasure		
34117110	m34_11	msb	treasure		
34117120	m34_11	msb	treasure		
34117200	m34_11	msb	treasure		
34117400	m34_11	msb	event		
34117401	m34_11	flag_tile	decoded from the flag id		
34117402	m34_11	flag_tile	decoded from the flag id		
34117403	m34_11	flag_tile	decoded from the flag id		
34117500	m34_11	msb	treasure		
34117700	m34_11	msb	event		
34117710	m34_11	msb	event		
34127010	m34_12	msb	treasure		
34127020	m34_12	msb	treasure		
34127030	m34_12	msb	treasure		
34127040	m34_12	msb	treasure		
34127050	m34_12	msb	treasure		
34127060	m34_12	msb	treasure		
34127070	m34_12	msb	treasure		
34127080	m34_12	msb	treasure		
34127090	m34_12	msb	treasure		
34127100	m34_12	msb	treasure		
34127110	m34_12	msb	treasure		
34127120	m34_12	msb	treasure		
34127130	m34_12	msb	treasure		
34127140	m34_12	msb	treasure		
34127150	m34_12	msb	treasure		
34127160	m34_12	msb	treasure		
34127900	m34_12	msb	treasure		
34137000	m34_13	msb	treasure		
34137010	m34_13	msb	treasure		
34137020	m34_13	msb	treasure		
34137900	m34_13	msb	treasure		
34147000	m34_14	msb	treasure		
34147010	m34_14	msb	treasure		
34147020	m34_14	msb	treasure		
34147720	m34_14	flag_tile	decoded from the flag id		
34147800	m34_14	msb	treasure		
34147810	m34_14	msb	treasure		
35007000	m35_00	msb	treasure		
35007010	m35_00	flag_tile	decoded from the flag id		
35007020	m35_00	flag_tile	decoded from the flag id		
35007030	m35_00	msb	treasure		
35007040	m35_00	msb	treasure		
35007050	m35_00	msb	treasure		
35007060	m35_00	msb	treasure		
35007080	m35_00	msb	treasure		
35007090	m35_00	msb	treasure		
35007100	m35_00	flag_tile	decoded from the flag id		
35007110	m35_00	msb	treasure		
35007120	m35_00	msb	treasure		
35007130	m35_00	msb	treasure		
35007150	m35_00	msb	treasure		
35007160	m35_00	msb	treasure		
35007170	m35_00	msb	treasure		
35007180	m35_00	msb	treasure		
35007190	m35_00	msb	treasure		
35007200	m35_00	msb	treasure		
35007210	m35_00	msb	treasure		
35007220	m35_00	msb	treasure		
35007240	m35_00	msb	treasure		
35007250	m35_00	msb	treasure		
35007260	m35_00	msb	treasure		
35007270	m35_00	msb	treasure		
35007280	m35_00	msb	treasure		
35007300	m35_00	msb	treasure		
35007310	m35_00	msb	treasure		
35007320	m35_00	msb	treasure		
35007330	m35_00	msb	treasure		
35007340	m35_00	msb	treasure		
35007350	m35_00	msb	treasure		
35007370	m35_00	msb	treasure		
35007380	m35_00	msb	treasure		
35007390	m35_00	msb	treasure		
35007400	m35_00	msb	treasure		
35007410	m35_00	msb	treasure		
35007420	m35_00	msb	treasure		
35007430	m35_00	msb	treasure		
35007450	m35_00	msb	treasure		
35007460	m35_00	msb	treasure		
35007470	m35_00	msb	treasure		
35007480	m35_00	msb	treasure		
35007500	m35_00	msb	treasure		
35007510	m35_00	msb	treasure		
35007530	m35_00	msb	treasure		
35007540	m35_00	msb	treasure		
35007550	m35_00	msb	treasure		
35007560	m35_00	msb	treasure		
35007570	m35_00	msb	treasure		
35007580	m35_00	flag_tile	decoded from the flag id		
35007590	m35_00	msb	treasure		
35007600	m35_00	msb	treasure		
35007630	m35_00	msb	treasure		
35007650	m35_00	msb	treasure		
35007660	m35_00	msb	treasure		
35007670	m35_00	msb	treasure		
35007680	m35_00	msb	treasure		
35007700	m35_00	msb	treasure		
35007710	m35_00	msb	treasure		
35007720	m35_00	msb	treasure		
35007730	m35_00	msb	treasure		
35007740	m35_00	msb	treasure		
35007750	m35_00	flag_tile	decoded from the flag id		
35007770	m35_00	msb	treasure		
35007780	m35_00	msb	treasure		
35007900	m35_00	msb	treasure		
35007910	m35_00	msb	treasure		
35007920	m35_00	flag_tile	decoded from the flag id		
35007930	m35_00	msb	treasure		
35007940	m35_00	msb	treasure		
35007950	m35_00	msb	treasure		
35007960	m35_00	flag_tile	decoded from the flag id		
35007970	m35_00	msb	event		
35007980	m35_00	msb	event		
35007990	m35_00	flag_tile	decoded from the flag id		
35007993	m35_00	msb	enemy		
35007995	m35_00	flag_tile	decoded from the flag id		
35007997	m35_00	flag_tile	decoded from the flag id		
39207000	m39_20	flag_tile	decoded from the flag id		
39207010	m39_20	flag_tile	decoded from the flag id		
39207020	m39_20	flag_tile	decoded from the flag id		
39207030	m39_20	flag_tile	decoded from the flag id		
39207040	m39_20	flag_tile	decoded from the flag id		
39207050	m39_20	flag_tile	decoded from the flag id		
39207060	m39_20	flag_tile	decoded from the flag id		
39207070	m39_20	flag_tile	decoded from the flag id		
39207080	m39_20	flag_tile	decoded from the flag id		
