# AUTO-GENERATED by tools/datamine_esd_flags.py -- DO NOT EDIT, re-emit.
# Every event flag an NPC talk ESD SETS = the NPC-STATE flag vocabulary.
# JOIN KEY, NOT A VERDICT. The chain is: ESD sets -> EMEVD tests -> treasure
# enabled/disabled. Join gate_flag in lot_gates.tsv against this to tell an
# NPC-STATE gate from a world/progression gate.
# MEASURED THIS RUN (recomputed on every emit; the tool hard-fails if the
# disjointness breaks or the positive control goes empty):
#   esd flags 2408 | msb_flag_region 0/2803 | corpse 0/1824 | flag_lots 3/4558
#   POSITIVE CONTROL: 13/53 lot_gates gate_flags are ESD-set
# how: literal | arg (call-graph resolved) | argsum (const+param step ladder)
#      | conditional (SetEventFlagIf)
flag	sense	talk_id	map_id	how
1039409260	on	223006000	m60_00_00_00	arg
1039409261	off	223001100	m11_00_00_00	literal
1039409261	off	223001105	m11_05_00_00	literal
1039409261	off	223001400	m14_00_00_00	literal
1039409261	off	223003115	m31_15_00_00	literal
1039409261	off	223006000	m60_00_00_00	literal
1039409261	on	223001100	m11_00_00_00	literal
1039409261	on	223001105	m11_05_00_00	literal
1039409261	on	223001400	m14_00_00_00	literal
1039409261	on	223003115	m31_15_00_00	literal
1039409261	on	223006000	m60_00_00_00	literal
1039442703	on	220001300	m13_00_00_00	arg
1039442703	on	220003207	m32_07_00_00	arg
1039442703	on	220006000	m60_00_00_00	arg
1039442703	on	220016000	m60_00_00_00	arg
1039442703	on	220026000	m60_00_00_00	arg
1039442704	on	220001300	m13_00_00_00	arg
1039442704	on	220003207	m32_07_00_00	arg
1039442704	on	220006000	m60_00_00_00	arg
1039442704	on	220016000	m60_00_00_00	arg
1039442704	on	220026000	m60_00_00_00	arg
1039442705	on	220001300	m13_00_00_00	literal
1039442705	on	220003207	m32_07_00_00	literal
1039442705	on	220006000	m60_00_00_00	literal
1039442705	on	220016000	m60_00_00_00	literal
1039442705	on	220026000	m60_00_00_00	literal
1039442710	on	226006000	m60_00_00_00	arg
1039442711	on	226006000	m60_00_00_00	arg
1039442712	on	226006000	m60_00_00_00	literal
1039442713	on	226006000	m60_00_00_00	literal
1039442716	off	226006000	m60_00_00_00	literal
1039442721	on	314001110	m11_10_00_00	literal
1039442721	on	314001600	m16_00_00_00	literal
1039442721	on	314006000	m60_00_00_00	literal
1039449205	on	220001300	m13_00_00_00	literal
1039449205	on	220003207	m32_07_00_00	literal
1039449205	on	220006000	m60_00_00_00	literal
1039449205	on	220016000	m60_00_00_00	literal
1039449205	on	220026000	m60_00_00_00	literal
1039449206	on	220001300	m13_00_00_00	literal
1039449206	on	220003207	m32_07_00_00	literal
1039449206	on	220006000	m60_00_00_00	literal
1039449206	on	220016000	m60_00_00_00	literal
1039449206	on	220026000	m60_00_00_00	literal
1039449208	on	220001300	m13_00_00_00	literal
1039449208	on	220003207	m32_07_00_00	literal
1039449208	on	220006000	m60_00_00_00	literal
1039449208	on	220016000	m60_00_00_00	literal
1039449208	on	220026000	m60_00_00_00	literal
1039449209	on	220001300	m13_00_00_00	literal
1039449209	on	220003207	m32_07_00_00	literal
1039449209	on	220006000	m60_00_00_00	literal
1039449209	on	220016000	m60_00_00_00	literal
1039449209	on	220026000	m60_00_00_00	literal
1039449210	on	220001300	m13_00_00_00	literal
1039449210	on	220003207	m32_07_00_00	literal
1039449210	on	220006000	m60_00_00_00	literal
1039449210	on	220016000	m60_00_00_00	literal
1039449210	on	220026000	m60_00_00_00	literal
1039449211	on	220001300	m13_00_00_00	arg
1039449211	on	220003207	m32_07_00_00	arg
1039449211	on	220006000	m60_00_00_00	arg
1039449211	on	220016000	m60_00_00_00	arg
1039449211	on	220026000	m60_00_00_00	arg
1039449214	on	220001300	m13_00_00_00	arg
1039449214	on	220003207	m32_07_00_00	arg
1039449214	on	220006000	m60_00_00_00	arg
1039449214	on	220016000	m60_00_00_00	arg
1039449214	on	220026000	m60_00_00_00	arg
1039449253	on	226006000	m60_00_00_00	literal
1039449255	on	226006000	m60_00_00_00	literal
1039449256	on	226006000	m60_00_00_00	literal
1039449258	other	226006000	m60_00_00_00	rawsense-1
1039449260	on	226006000	m60_00_00_00	literal
1039449261	on	226006000	m60_00_00_00	literal
1039449263	on	226006000	m60_00_00_00	literal
1039449265	on	226006000	m60_00_00_00	literal
1039449266	on	226006000	m60_00_00_00	literal
1039449270	on	226006000	m60_00_00_00	literal
1039449280	on	226006000	m60_00_00_00	literal
1039449282	on	226006000	m60_00_00_00	literal
1039449285	on	226006000	m60_00_00_00	literal
1039449289	on	226006000	m60_00_00_00	literal
1039449290	on	226006000	m60_00_00_00	literal
1039449291	on	226006000	m60_00_00_00	literal
1039449305	on	314001110	m11_10_00_00	literal
1039449305	on	314001600	m16_00_00_00	literal
1039449305	on	314006000	m60_00_00_00	literal
1039449315	on	314001110	m11_10_00_00	literal
1039449315	on	314001600	m16_00_00_00	literal
1039449315	on	314006000	m60_00_00_00	literal
1039519205	on	223001100	m11_00_00_00	literal
1039519205	on	223001105	m11_05_00_00	literal
1039519205	on	223001400	m14_00_00_00	literal
1039519205	on	223003115	m31_15_00_00	literal
1039519205	on	223006000	m60_00_00_00	literal
1039519206	on	223001100	m11_00_00_00	arg
1039519206	on	223001105	m11_05_00_00	arg
1039519206	on	223001400	m14_00_00_00	arg
1039519206	on	223003115	m31_15_00_00	arg
1039519206	on	223006000	m60_00_00_00	arg
1039519207	off	223001100	m11_00_00_00	literal
1039519207	off	223001105	m11_05_00_00	literal
1039519207	off	223001400	m14_00_00_00	literal
1039519207	off	223003115	m31_15_00_00	literal
1039519207	off	223006000	m60_00_00_00	literal
1039519207	on	223001100	m11_00_00_00	literal
1039519207	on	223001105	m11_05_00_00	literal
1039519207	on	223001400	m14_00_00_00	literal
1039519207	on	223003115	m31_15_00_00	literal
1039519207	on	223006000	m60_00_00_00	literal
1039519208	off	223001100	m11_00_00_00	literal
1039519208	off	223001105	m11_05_00_00	literal
1039519208	off	223001400	m14_00_00_00	literal
1039519208	off	223003115	m31_15_00_00	literal
1039519208	off	223006000	m60_00_00_00	literal
1039519208	on	223001100	m11_00_00_00	literal
1039519208	on	223001105	m11_05_00_00	literal
1039519208	on	223001400	m14_00_00_00	literal
1039519208	on	223003115	m31_15_00_00	literal
1039519208	on	223006000	m60_00_00_00	literal
1039519250	off	000001000	m00_00_00_00	literal
1039519250	on	000001000	m00_00_00_00	literal
1039519251	on	000003000	m00_00_00_00	arg
1039529205	on	318001110	m11_10_00_00	literal
1039529205	on	318006000	m60_00_00_00	literal
1039549205	on	309001600	m16_00_00_00	literal
1039549205	on	309003100	m31_00_00_00	literal
1039549205	on	309006000	m60_00_00_00	literal
1039549206	on	309001600	m16_00_00_00	literal
1039549206	on	309003100	m31_00_00_00	literal
1039549206	on	309006000	m60_00_00_00	literal
1039549207	on	309001600	m16_00_00_00	literal
1039549207	on	309003100	m31_00_00_00	literal
1039549207	on	309006000	m60_00_00_00	literal
1040522710	on	351001100	m11_00_00_00	arg
1040522710	on	351001105	m11_05_00_00	arg
1040522710	on	351001110	m11_10_00_00	arg
1040522710	on	351006000	m60_00_00_00	arg
1040522711	on	351001100	m11_00_00_00	arg
1040522711	on	351001105	m11_05_00_00	arg
1040522711	on	351001110	m11_10_00_00	arg
1040522711	on	351006000	m60_00_00_00	arg
1040522712	on	351001100	m11_00_00_00	literal
1040522712	on	351001105	m11_05_00_00	literal
1040522712	on	351001110	m11_10_00_00	literal
1040522712	on	351006000	m60_00_00_00	literal
1040522720	on	801206000	m60_00_00_00	arg
1040522725	on	801206000	m60_00_00_00	arg
1040529253	on	351001100	m11_00_00_00	arg
1040529253	on	351001105	m11_05_00_00	arg
1040529253	on	351001110	m11_10_00_00	arg
1040529253	on	351006000	m60_00_00_00	arg
1040529255	other	351001100	m11_00_00_00	rawsense-1
1040529255	other	351001105	m11_05_00_00	rawsense-1
1040529255	other	351001110	m11_10_00_00	rawsense-1
1040529255	other	351006000	m60_00_00_00	rawsense-1
1040529256	off	351001100	m11_00_00_00	literal
1040529256	off	351001105	m11_05_00_00	literal
1040529256	off	351001110	m11_10_00_00	literal
1040529256	off	351006000	m60_00_00_00	literal
1040529256	on	351001100	m11_00_00_00	literal
1040529256	on	351001105	m11_05_00_00	literal
1040529256	on	351001110	m11_10_00_00	literal
1040529256	on	351006000	m60_00_00_00	literal
1040529258	off	351001100	m11_00_00_00	literal
1040529258	off	351001105	m11_05_00_00	literal
1040529258	off	351001110	m11_10_00_00	literal
1040529258	off	351006000	m60_00_00_00	literal
1040529258	on	351001100	m11_00_00_00	literal
1040529258	on	351001105	m11_05_00_00	literal
1040529258	on	351001110	m11_10_00_00	literal
1040529258	on	351006000	m60_00_00_00	literal
1040529259	on	351001100	m11_00_00_00	literal
1040529259	on	351001105	m11_05_00_00	literal
1040529259	on	351001110	m11_10_00_00	literal
1040529259	on	351006000	m60_00_00_00	literal
1040529300	on	801206000	m60_00_00_00	arg
1040529305	on	801206000	m60_00_00_00	arg
1040529350	on	101306000	m60_00_00_00	arg
1040542702	on	351001100	m11_00_00_00	literal
1040542702	on	351001105	m11_05_00_00	literal
1040542702	on	351001110	m11_10_00_00	literal
1040542702	on	351006000	m60_00_00_00	literal
1040549205	on	351001100	m11_00_00_00	literal
1040549205	on	351001105	m11_05_00_00	literal
1040549205	on	351001110	m11_10_00_00	literal
1040549205	on	351006000	m60_00_00_00	literal
1040549206	off	351001100	m11_00_00_00	literal
1040549206	off	351001105	m11_05_00_00	literal
1040549206	off	351001110	m11_10_00_00	literal
1040549206	off	351006000	m60_00_00_00	literal
1040549206	on	351001100	m11_00_00_00	literal
1040549206	on	351001105	m11_05_00_00	literal
1040549206	on	351001110	m11_10_00_00	literal
1040549206	on	351006000	m60_00_00_00	literal
1040549207	on	351001100	m11_00_00_00	literal
1040549207	on	351001105	m11_05_00_00	literal
1040549207	on	351001110	m11_10_00_00	literal
1040549207	on	351006000	m60_00_00_00	literal
1040549255	on	112001100	m11_00_00_00	literal
1040549255	on	112006000	m60_00_00_00	literal
1041322700	on	801166000	m60_00_00_00	arg
1041322705	on	801166000	m60_00_00_00	arg
1041322707	on	801166000	m60_00_00_00	arg
1041329200	on	801166000	m60_00_00_00	arg
1041329205	on	801166000	m60_00_00_00	arg
1041332700	on	316106000	m60_00_00_00	arg
1041332701	on	316106000	m60_00_00_00	arg
1041339206	on	316106000	m60_00_00_00	literal
1041339253	on	312001400	m14_00_00_00	arg
1041339253	on	312006000	m60_00_00_00	arg
1041339255	on	312001400	m14_00_00_00	literal
1041339255	on	312006000	m60_00_00_00	literal
1041339255	on	312026000	m60_00_00_00	literal
1041339256	on	312001400	m14_00_00_00	literal
1041339256	on	312006000	m60_00_00_00	literal
1041339256	on	312026000	m60_00_00_00	literal
1041362700	on	800026000	m60_00_00_00	argsum
1041362700	on	800036000	m60_00_00_00	argsum
1041362700	on	800046000	m60_00_00_00	argsum
1041362700	on	800056000	m60_00_00_00	argsum
1041362703	on	800026000	m60_00_00_00	literal
1041362703	on	800036000	m60_00_00_00	literal
1041362703	on	800046000	m60_00_00_00	literal
1041362703	on	800056000	m60_00_00_00	literal
1041362705	on	800026000	m60_00_00_00	argsum
1041362705	on	800036000	m60_00_00_00	argsum
1041362705	on	800046000	m60_00_00_00	argsum
1041362705	on	800056000	m60_00_00_00	argsum
1041362705	on	801136000	m60_00_00_00	arg
1041362706	on	800026000	m60_00_00_00	argsum
1041362706	on	800036000	m60_00_00_00	argsum
1041362706	on	800046000	m60_00_00_00	argsum
1041362706	on	800056000	m60_00_00_00	argsum
1041369200	on	801136000	m60_00_00_00	arg
1041369204	on	800026000	m60_00_00_00	argsum
1041369204	on	800036000	m60_00_00_00	argsum
1041369204	on	800046000	m60_00_00_00	argsum
1041369204	on	800056000	m60_00_00_00	argsum
1041369205	on	800026000	m60_00_00_00	argsum
1041369205	on	800036000	m60_00_00_00	argsum
1041369205	on	800046000	m60_00_00_00	argsum
1041369205	on	800056000	m60_00_00_00	argsum
1041369205	on	801136000	m60_00_00_00	arg
1041369208	on	800026000	m60_00_00_00	argsum
1041369208	on	800036000	m60_00_00_00	argsum
1041369208	on	800046000	m60_00_00_00	argsum
1041369208	on	800056000	m60_00_00_00	argsum
1041369220	off	800026000	m60_00_00_00	literal
1041369220	off	800036000	m60_00_00_00	literal
1041369220	off	800046000	m60_00_00_00	literal
1041369220	off	800056000	m60_00_00_00	literal
1041369220	on	800026000	m60_00_00_00	arg
1041369220	on	800036000	m60_00_00_00	arg
1041369220	on	800046000	m60_00_00_00	arg
1041369220	on	800056000	m60_00_00_00	arg
1041369221	off	800026000	m60_00_00_00	literal
1041369221	off	800036000	m60_00_00_00	literal
1041369221	off	800046000	m60_00_00_00	literal
1041369221	off	800056000	m60_00_00_00	literal
1041369221	on	800026000	m60_00_00_00	arg
1041369221	on	800036000	m60_00_00_00	arg
1041369221	on	800046000	m60_00_00_00	arg
1041369221	on	800056000	m60_00_00_00	arg
1041369222	off	800026000	m60_00_00_00	literal
1041369222	off	800036000	m60_00_00_00	literal
1041369222	off	800046000	m60_00_00_00	literal
1041369222	off	800056000	m60_00_00_00	literal
1041369222	on	800026000	m60_00_00_00	arg
1041369223	off	800026000	m60_00_00_00	literal
1041369223	off	800036000	m60_00_00_00	literal
1041369223	off	800046000	m60_00_00_00	literal
1041369223	off	800056000	m60_00_00_00	literal
1041369223	on	800026000	m60_00_00_00	arg
1041369224	off	800026000	m60_00_00_00	literal
1041369224	off	800036000	m60_00_00_00	literal
1041369224	off	800046000	m60_00_00_00	literal
1041369224	off	800056000	m60_00_00_00	literal
1041369224	on	800026000	m60_00_00_00	arg
1041369225	on	800026000	m60_00_00_00	arg
1041369248	on	800026000	m60_00_00_00	argsum
1041369248	on	800036000	m60_00_00_00	argsum
1041369248	on	800046000	m60_00_00_00	argsum
1041369248	on	800056000	m60_00_00_00	argsum
1041369252	on	801516000	m60_00_00_00	literal
1041380741	on	335006000	m60_00_00_00	literal
1041382731	on	320001110	m11_10_00_00	arg
1041382731	on	320006000	m60_00_00_00	arg
1041382731	on	320006000	m60_00_00_00	literal
1041382732	on	320001110	m11_10_00_00	arg
1041382732	on	320006000	m60_00_00_00	arg
1041382732	on	320006000	m60_00_00_00	literal
1041382733	on	320001110	m11_10_00_00	arg
1041382733	on	320006000	m60_00_00_00	arg
1041382733	on	320006000	m60_00_00_00	literal
1041382735	on	320001110	m11_10_00_00	literal
1041382735	on	320006000	m60_00_00_00	literal
1041382740	on	335006000	m60_00_00_00	arg
1041382741	on	335006000	m60_00_00_00	arg
1041382742	on	335006000	m60_00_00_00	literal
1041389406	on	320001110	m11_10_00_00	literal
1041389406	on	320006000	m60_00_00_00	literal
1041389407	on	320001110	m11_10_00_00	literal
1041389407	on	320006000	m60_00_00_00	literal
1041389408	on	320001110	m11_10_00_00	literal
1041389408	on	320006000	m60_00_00_00	literal
1041389409	on	320001110	m11_10_00_00	literal
1041389409	on	320006000	m60_00_00_00	literal
1041389411	on	320001110	m11_10_00_00	literal
1041389411	on	320006000	m60_00_00_00	literal
1041389412	on	320001110	m11_10_00_00	literal
1041389412	on	320006000	m60_00_00_00	literal
1041389413	on	320001110	m11_10_00_00	literal
1041389413	on	320006000	m60_00_00_00	literal
1041389415	off	320001110	m11_10_00_00	literal
1041389415	off	320006000	m60_00_00_00	literal
1041389415	on	320001110	m11_10_00_00	literal
1041389415	on	320006000	m60_00_00_00	literal
1041389416	off	320001110	m11_10_00_00	literal
1041389416	off	320006000	m60_00_00_00	literal
1041389452	on	335006000	m60_00_00_00	arg
1041389455	on	335006000	m60_00_00_00	arg
1041389456	on	335006000	m60_00_00_00	arg
1041389457	on	335006000	m60_00_00_00	arg
1041389458	off	335006000	m60_00_00_00	literal
1041389458	on	335006000	m60_00_00_00	conditional
1041389459	on	335006000	m60_00_00_00	arg
1041389460	off	335006000	m60_00_00_00	literal
1041389460	on	335006000	m60_00_00_00	conditional
1041389461	on	335006000	m60_00_00_00	arg
1041389462	on	335006000	m60_00_00_00	arg
1041389463	on	335006000	m60_00_00_00	arg
1041399200	on	101006000	m60_00_00_00	arg
1042339200	on	603006000	m60_00_00_00	arg
1042362700	on	301006000	m60_00_00_00	arg
1042362701	on	301006000	m60_00_00_00	arg
1042362710	on	800001100	m11_00_00_00	literal
1042362710	on	800003500	m35_00_00_00	literal
1042362710	on	800006000	m60_00_00_00	literal
1042362711	on	800001100	m11_00_00_00	literal
1042362711	on	800003500	m35_00_00_00	literal
1042362711	on	800006000	m60_00_00_00	literal
1042362712	on	800001100	m11_00_00_00	literal
1042362712	on	800003500	m35_00_00_00	literal
1042362712	on	800006000	m60_00_00_00	literal
1042362713	on	800001100	m11_00_00_00	literal
1042362713	on	800003500	m35_00_00_00	literal
1042362713	on	800006000	m60_00_00_00	literal
1042362714	on	800001100	m11_00_00_00	literal
1042362714	on	800003500	m35_00_00_00	literal
1042362714	on	800006000	m60_00_00_00	literal
1042362716	on	800001100	m11_00_00_00	literal
1042362716	on	800003500	m35_00_00_00	literal
1042362716	on	800006000	m60_00_00_00	literal
1042362730	on	106006000	m60_00_00_00	arg
1042362731	on	106006000	m60_00_00_00	arg
1042362732	on	106006000	m60_00_00_00	literal
1042362733	off	106006000	m60_00_00_00	literal
1042362733	on	106006000	m60_00_00_00	literal
1042369205	on	301006000	m60_00_00_00	arg
1042369206	on	301006000	m60_00_00_00	arg
1042369207	on	301006000	m60_00_00_00	arg
1042369208	on	301006000	m60_00_00_00	arg
1042369225	on	301006000	m60_00_00_00	literal
1042369226	on	301006000	m60_00_00_00	literal
1042369227	on	301006000	m60_00_00_00	literal
1042369235	on	301006000	m60_00_00_00	literal
1042369302	on	800001100	m11_00_00_00	literal
1042369302	on	800003500	m35_00_00_00	literal
1042369303	on	800001100	m11_00_00_00	literal
1042369303	on	800003500	m35_00_00_00	literal
1042369303	on	800006000	m60_00_00_00	literal
1042369306	off	800001100	m11_00_00_00	literal
1042369306	off	800003500	m35_00_00_00	literal
1042369306	off	800006000	m60_00_00_00	literal
1042369306	on	800001100	m11_00_00_00	literal
1042369306	on	800003500	m35_00_00_00	literal
1042369306	on	800006000	m60_00_00_00	literal
1042369307	off	800001100	m11_00_00_00	literal
1042369307	off	800003500	m35_00_00_00	literal
1042369307	off	800006000	m60_00_00_00	literal
1042369307	on	800001100	m11_00_00_00	literal
1042369307	on	800003500	m35_00_00_00	literal
1042369307	on	800006000	m60_00_00_00	literal
1042369308	on	800001100	m11_00_00_00	literal
1042369308	on	800003500	m35_00_00_00	literal
1042369308	on	800006000	m60_00_00_00	literal
1042369309	on	800001100	m11_00_00_00	literal
1042369309	on	800003500	m35_00_00_00	literal
1042369309	on	800006000	m60_00_00_00	literal
1042369310	on	800001100	m11_00_00_00	literal
1042369310	on	800003500	m35_00_00_00	literal
1042369310	on	800006000	m60_00_00_00	literal
1042369311	on	800001100	m11_00_00_00	literal
1042369311	on	800003500	m35_00_00_00	literal
1042369311	on	800006000	m60_00_00_00	literal
1042369313	on	800001100	m11_00_00_00	literal
1042369313	on	800003500	m35_00_00_00	literal
1042369313	on	800006000	m60_00_00_00	literal
1042369314	on	800001100	m11_00_00_00	literal
1042369314	on	800003500	m35_00_00_00	literal
1042369314	on	800006000	m60_00_00_00	literal
1042369315	on	800001100	m11_00_00_00	literal
1042369315	on	800003500	m35_00_00_00	literal
1042369315	on	800006000	m60_00_00_00	literal
1042369317	on	800001100	m11_00_00_00	literal
1042369317	on	800003500	m35_00_00_00	literal
1042369317	on	800006000	m60_00_00_00	literal
1042369319	off	800001100	m11_00_00_00	literal
1042369319	off	800003500	m35_00_00_00	literal
1042369319	off	800006000	m60_00_00_00	literal
1042369319	on	800001100	m11_00_00_00	literal
1042369319	on	800003500	m35_00_00_00	literal
1042369319	on	800006000	m60_00_00_00	literal
1042369320	off	800001100	m11_00_00_00	literal
1042369320	off	800003500	m35_00_00_00	literal
1042369320	off	800006000	m60_00_00_00	literal
1042369320	on	800001100	m11_00_00_00	literal
1042369320	on	800003500	m35_00_00_00	literal
1042369320	on	800006000	m60_00_00_00	literal
1042369321	off	800001100	m11_00_00_00	literal
1042369321	off	800003500	m35_00_00_00	literal
1042369321	off	800006000	m60_00_00_00	literal
1042369321	on	800001100	m11_00_00_00	literal
1042369321	on	800003500	m35_00_00_00	literal
1042369321	on	800006000	m60_00_00_00	literal
