flag,map,region,method
2049437270,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437280,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437290,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437300,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437310,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437320,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437330,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437340,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437350,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437360,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437370,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437380,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437500,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437520,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437600,m61_49_43_00,Overworld m61_49_43_00,treasure
2049437620,m61_49_43_00,Overworld m61_49_43_00,treasure
2050387000,m61_50_38_00,Overworld m61_50_38_00,treasure
2050387010,m61_50_38_00,Overworld m61_50_38_00,treasure
2050417010,m61_50_41_00,Overworld m61_50_41_00,treasure
2050437000,m61_50_43_00,Overworld m61_50_43_00,treasure
2050437010,m61_50_43_00,Overworld m61_50_43_00,treasure
2050437040,m61_50_43_00,Overworld m61_50_43_00,treasure
2050437220,m61_50_43_00,Overworld m61_50_43_00,treasure
2050437500,m61_50_43_00,Overworld m61_50_43_00,treasure
2050437720,m61_50_43_00,Overworld m61_50_43_00,treasure
2050447000,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447010,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447020,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447030,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447040,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447050,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447060,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447070,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447090,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447100,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447120,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447140,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447500,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447710,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447720,m61_50_44_00,Overworld m61_50_44_00,treasure
2050447730,m61_50_44_00,Overworld m61_50_44_00,treasure
2050467000,m61_50_46_00,Overworld m61_50_46_00,treasure
2050467020,m61_50_46_00,Overworld m61_50_46_00,treasure
2050467030,m61_50_46_00,Overworld m61_50_46_00,treasure
2050467040,m61_50_46_00,Overworld m61_50_46_00,treasure
2050467700,m61_50_46_00,Overworld m61_50_46_00,treasure
2050467710,m61_50_46_00,Overworld m61_50_46_00,treasure
2050467720,m61_50_46_00,Overworld m61_50_46_00,treasure
2050467730,m61_50_46_00,Overworld m61_50_46_00,treasure
2050467800,m61_50_46_00,Overworld m61_50_46_00,treasure
2050467900,m61_50_46_00,Overworld m61_50_46_00,treasure
2050467910,m61_50_46_00,Overworld m61_50_46_00,treasure
2052407010,m61_52_40_00,Overworld m61_52_40_00,treasure
2052417000,m61_52_41_00,Overworld m61_52_41_00,treasure
2052417010,m61_52_41_00,Overworld m61_52_41_00,treasure
2053397000,m61_54_39_00,Overworld m61_54_39_00,treasure
2053397010,m61_53_39_00,Overworld m61_53_39_00,treasure
2053397020,m61_53_39_00,Overworld m61_53_39_00,treasure
2053407000,m61_53_40_00,Overworld m61_53_40_00,treasure
2053417000,m61_53_41_00,Overworld m61_53_41_00,treasure
2053417020,m61_53_41_00,Overworld m61_53_41_00,treasure
2053417500,m61_53_41_00,Overworld m61_53_41_00,treasure
2053487000,m61_53_48_00,Overworld m61_53_48_00,treasure
2053487010,m61_53_48_00,Overworld m61_53_48_00,treasure
